model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,filter_id,filter_description,segment_dimension,segment_value,segment_source,has_taxonomy,baseline_filter_id,sample_size,mature_sample_size,win_count,win_rate,avg_a_return_pct,median_a_return_pct,baseline_sample_size,baseline_mature_sample_size,baseline_win_rate,baseline_avg_a_return_pct,baseline_median_a_return_pct,delta_sample_size,sample_retention_rate,delta_win_rate_pct,delta_avg_a_return_pct,delta_median_a_return_pct,smooth_count,sharp_v_count,wv_multiple_turn_count,slope_break_count,tdcc_any_age7_count,stability_signal,sample_warning,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,robotics_automation_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,robotics_automation_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,robotics_automation_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,robotics_automation_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,robotics_automation_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,robotics_automation_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,robotics_precision_motion_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,robotics_precision_motion_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,robotics_precision_motion_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,robotics_precision_motion_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,robotics_precision_motion_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,robotics_precision_motion_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,semiconductor_general_theme,taxonomy,true,observation_to_volume_confirmation,5,3,3,100.00%,5.1167,0.7519,5,3,100.00%,5.1167,0.7519,0,100.00%,0.0000,0.0000,0.0000,0,2,3,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,semiconductor_general_theme,taxonomy,true,observation_to_volume_confirmation,2,1,1,100.00%,13.8462,13.8462,5,3,100.00%,5.1167,0.7519,-3,40.00%,0.0000,8.7295,13.0943,0,2,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,semiconductor_general_theme,taxonomy,true,observation_to_volume_confirmation,5,3,3,100.00%,5.1167,0.7519,5,3,100.00%,5.1167,0.7519,0,100.00%,0.0000,0.0000,0.0000,0,2,3,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,semiconductor_general_theme,taxonomy,true,observation_to_volume_confirmation,2,1,1,100.00%,13.8462,13.8462,5,3,100.00%,5.1167,0.7519,-3,40.00%,0.0000,8.7295,13.0943,0,2,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,semiconductor_general_theme,taxonomy,true,observation_to_volume_confirmation,3,2,2,100.00%,0.7519,0.7519,5,3,100.00%,5.1167,0.7519,-2,60.00%,0.0000,-4.3648,0.0000,0,0,3,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,semiconductor_general_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,5,3,100.00%,5.1167,0.7519,-5,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,theme_unknown,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,theme_unknown,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,theme_unknown,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,theme_unknown,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,theme_unknown,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,theme_unknown,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
