model_id,confirmation_model_id,overlay_model_id,research_id,research_variant_id,parameter_set_id,advisory_status,sample_mode,symmetry_ratio,abc_stage,tdcc_filter_id,tdcc_age_days,tdcc_rank_bucket,sample_size,unique_stocks,mature_sample_size,immature_sample_size,win_rate,avg_return,median_return,avg_mfe,avg_mae,breakout_signal_count,late_breakout_not_w_count,post_confirmation_count,confidence_status,approved_for_daily,risk_notes,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,C_tdcc_filter_post_confirmation_next_open,all_top10_age14,14,10,4,2,2,2,100.0,13.0488,13.0488,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,B_tdcc_filter_next_open,weekly_increase_any_rank_age14,14,,5,3,3,2,100.0,25.6872,11.3744,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,C_tdcc_filter_post_confirmation_next_open,weekly_increase_any_rank_age14,14,,5,3,3,2,100.0,17.6453,13.0488,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,B_tdcc_filter_next_open,weekly_increase_top50_age14,14,50,5,3,3,2,100.0,25.6872,11.3744,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,C_tdcc_filter_post_confirmation_next_open,weekly_increase_top50_age14,14,50,5,3,3,2,100.0,17.6453,13.0488,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,B_tdcc_filter_next_open,weekly_increase_top20_age14,14,20,4,2,2,2,100.0,11.3744,11.3744,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,C_tdcc_filter_post_confirmation_next_open,weekly_increase_top20_age14,14,20,4,2,2,2,100.0,13.0488,13.0488,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,B_tdcc_filter_next_open,weekly_increase_top10_age14,14,10,4,2,2,2,100.0,11.3744,11.3744,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,C_tdcc_filter_post_confirmation_next_open,weekly_increase_top10_age14,14,10,4,2,2,2,100.0,13.0488,13.0488,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,B_tdcc_filter_next_open,consecutive_accumulation_any_rank_age14,14,,9,1,9,0,0.0,-3.4188,-3.4188,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,1.5,B_tdcc_filter_next_open,consecutive_accumulation_top50_age14,14,50,9,1,9,0,0.0,-3.4188,-3.4188,,,976,1504,692,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,A_w_neckline_breakout_next_open,all_any_rank_age0,0,,1259,232,1219,40,32.9,0.7513,-2.044,,,1259,1221,897,high,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,all_any_rank_age7,7,,20,6,18,2,16.67,0.2299,-3.4188,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,all_any_rank_age7,7,,10,4,8,2,37.5,1.9204,-7.5145,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,all_top50_age7,7,50,20,6,18,2,16.67,0.2299,-3.4188,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,all_top50_age7,7,50,10,4,8,2,37.5,1.9204,-7.5145,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,all_top20_age7,7,20,10,4,8,2,25.0,-2.4257,-7.1118,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,all_top20_age7,7,20,9,3,7,2,28.57,-1.6393,-7.5145,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,all_top10_age7,7,10,5,3,3,2,66.67,5.3846,11.3744,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,all_top10_age7,7,10,4,2,2,2,100.0,13.0488,13.0488,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,weekly_increase_any_rank_age7,7,,11,5,9,2,33.33,3.8786,-7.1118,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,weekly_increase_any_rank_age7,7,,10,4,8,2,37.5,1.9204,-7.5145,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,weekly_increase_top50_age7,7,50,11,5,9,2,33.33,3.8786,-7.1118,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,weekly_increase_top50_age7,7,50,10,4,8,2,37.5,1.9204,-7.5145,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,weekly_increase_top20_age7,7,20,10,4,8,2,25.0,-2.4257,-7.1118,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,weekly_increase_top20_age7,7,20,9,3,7,2,28.57,-1.6393,-7.5145,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,weekly_increase_top10_age7,7,10,5,3,3,2,66.67,5.3846,11.3744,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,weekly_increase_top10_age7,7,10,4,2,2,2,100.0,13.0488,13.0488,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,consecutive_accumulation_any_rank_age7,7,,9,1,9,0,0.0,-3.4188,-3.4188,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,consecutive_accumulation_top50_age7,7,50,9,1,9,0,0.0,-3.4188,-3.4188,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,all_any_rank_age14,14,,20,6,18,2,16.67,0.2299,-3.4188,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,C_tdcc_filter_post_confirmation_next_open,all_any_rank_age14,14,,10,4,8,2,37.5,1.9204,-7.5145,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_tdcc_abc_backtest,warning_research_variant_only,w_bottom_symmetric_tdcc_abc_research_20260624,warning_research_variant_only,raw_daily_signal,2.0,B_tdcc_filter_next_open,all_top50_age14,14,50,20,6,18,2,16.67,0.2299,-3.4188,,,1259,1221,897,low,False,advisory_only;research_variant_only;not_production_baseline,2026-06-26 22:35:21 Asia/Taipei
