# PRICE_WINDOW_129

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,17.75,17.8,17.6,17.6,296802,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,17.8,17.8,17.5,17.5,218391,,,,,,-0.5682,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,17.5,17.55,17.15,17.55,635034,,,,,,0.2857,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,17.7,17.85,17.55,17.75,470021,,,,,,1.1396,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,17.65,17.9,17.65,17.9,165316,17.66,17.6265,17.66,17.66,17.66,0.8451,,,0.4629,1.5514,1.359,0.0

PRICE_WINDOW_180_ROW_006=20251110,18.0,18.0,17.4,17.6,433325,17.66,17.6243,17.65,17.65,17.65,-1.676,0.0,,1.1717,-0.138,-0.2833,-2.2222

PRICE_WINDOW_180_ROW_007=20251111,17.7,17.7,17.5,17.5,104207,17.66,17.614,17.6286,17.6286,17.6286,-0.5682,0.0,,0.314,-0.647,-0.7293,-2.7778

PRICE_WINDOW_180_ROW_008=20251112,17.6,18.05,17.5,18.05,396863,17.76,17.6503,17.6812,17.6812,17.6812,3.1429,2.849,,1.1673,2.2645,2.0855,0.0

PRICE_WINDOW_180_ROW_009=20251113,18.15,18.3,17.85,18.3,213973,17.87,17.7044,17.75,17.75,17.75,1.385,3.0986,,0.6564,3.3639,3.0986,0.0

PRICE_WINDOW_180_ROW_010=20251114,17.95,18.1,17.2,17.4,652833,17.77,17.6791,17.715,17.715,17.715,-4.918,-2.7933,,1.8201,-1.5786,-1.7782,-4.918

PRICE_WINDOW_180_ROW_011=20251117,17.4,17.6,17.0,17.0,545119,17.65,17.6225,17.65,17.65,17.65,-2.2989,-3.4091,,1.4512,-3.5323,-3.6827,-7.1038

PRICE_WINDOW_180_ROW_012=20251118,17.05,17.05,16.7,16.85,338028,17.52,17.5581,17.5833,17.5833,17.5833,-0.8824,-3.7143,,0.9075,-4.033,-4.1706,-7.9235

PRICE_WINDOW_180_ROW_013=20251119,17.0,17.0,16.75,16.8,291628,17.27,17.4949,17.5231,17.5231,17.5231,-0.2967,-6.9252,,0.7962,-3.9722,-4.1264,-8.1967

PRICE_WINDOW_180_ROW_014=20251120,17.05,17.35,16.8,17.35,504908,17.08,17.4829,17.5107,17.5107,17.5107,3.2738,-5.1913,,1.3422,-0.7599,-0.9178,-5.1913

PRICE_WINDOW_180_ROW_015=20251121,17.35,17.35,16.8,17.0,167121,17.0,17.4426,17.4767,17.4767,17.4767,-2.0173,-2.2989,,0.4614,-2.5376,-2.7274,-7.1038

PRICE_WINDOW_180_ROW_016=20251124,17.1,17.25,16.75,17.05,566222,17.01,17.4099,17.45,17.45,17.45,0.2941,0.2941,,1.51,-2.0672,-2.2923,-6.8306

PRICE_WINDOW_180_ROW_017=20251125,17.05,17.25,16.65,16.65,382327,16.97,17.3466,17.4029,17.4029,17.4029,-2.346,-1.1869,,1.0184,-4.0156,-4.3265,-9.0164

PRICE_WINDOW_180_ROW_018=20251126,16.8,17.4,16.8,17.4,328613,17.09,17.351,17.4028,17.4028,17.4028,4.5045,3.5714,,0.8814,0.2822,-0.016,-4.918

PRICE_WINDOW_180_ROW_019=20251127,17.4,17.6,17.4,17.6,234998,17.14,17.3718,17.4132,17.4132,17.4132,1.1494,1.4409,,0.6428,1.3138,1.073,-3.8251

PRICE_WINDOW_180_ROW_020=20251128,17.6,17.75,17.3,17.6,131174,17.26,17.3908,17.4225,17.4225,17.4225,0.0,3.5294,,0.3707,1.203,1.0188,-3.8251

PRICE_WINDOW_180_ROW_021=20251201,17.7,17.7,17.4,17.6,143399,17.37,17.4082,17.4225,17.431,17.431,0.0,3.2258,0.0,0.4142,1.1016,1.0188,-3.8251

PRICE_WINDOW_180_ROW_022=20251202,17.65,17.9,17.3,17.85,669526,17.61,17.445,17.44,17.45,17.45,1.4205,7.2072,2.0,1.8158,2.3213,2.3509,-2.459

PRICE_WINDOW_180_ROW_023=20251203,17.8,18.0,17.55,17.85,169655,17.7,17.4788,17.455,17.4674,17.4674,0.0,2.5862,1.7094,0.4911,2.1238,2.263,-2.459

PRICE_WINDOW_180_ROW_024=20251204,17.9,17.95,17.5,17.9,644357,17.76,17.5139,17.4625,17.4854,17.4854,0.2801,1.7045,0.8451,1.8193,2.2046,2.5054,-2.1858

PRICE_WINDOW_180_ROW_025=20251205,17.9,18.2,17.45,17.45,321322,17.73,17.5086,17.44,17.484,17.484,-2.514,-0.8523,-2.514,0.8877,-0.3345,0.0573,-4.6448

PRICE_WINDOW_180_ROW_026=20251208,17.5,17.5,17.25,17.35,224159,17.68,17.4954,17.4275,17.4788,17.4788,-0.5731,-1.4205,-1.4205,0.6377,-0.8308,-0.4447,-5.1913

PRICE_WINDOW_180_ROW_027=20251209,17.35,17.45,17.15,17.45,445349,17.6,17.4916,17.425,17.4778,17.4778,0.5764,-2.2409,-0.2857,1.2083,-0.2377,0.1435,-4.6448

PRICE_WINDOW_180_ROW_028=20251210,17.7,17.7,17.3,17.3,150989,17.49,17.4756,17.3875,17.4714,17.4714,-0.8596,-3.0812,-4.1551,0.4238,-1.0049,-0.5032,-5.4645

PRICE_WINDOW_180_ROW_029=20251211,17.55,17.55,17.0,17.2,145290,17.35,17.4526,17.3325,17.4621,17.4621,-0.578,-3.9106,-6.0109,0.4118,-1.4476,-0.7645,-6.0109

PRICE_WINDOW_180_ROW_030=20251212,17.3,17.3,16.8,16.95,295903,17.25,17.4108,17.31,17.445,17.445,-1.4535,-2.8653,-2.5862,0.8833,-2.6464,-2.0797,-7.377

PRICE_WINDOW_180_ROW_031=20251215,16.9,17.1,16.8,17.0,440672,17.18,17.3765,17.31,17.4306,17.4306,0.295,-2.0173,0.0,1.3363,-2.1669,-1.7909,-7.1038

PRICE_WINDOW_180_ROW_032=20251216,16.95,17.0,16.45,16.9,279446,17.07,17.3368,17.3125,17.4141,17.4141,-0.5882,-3.1519,0.2967,0.855,-2.5196,-2.3827,-7.6503

PRICE_WINDOW_180_ROW_033=20251217,16.9,17.05,16.6,17.05,250988,17.02,17.3129,17.325,17.403,17.403,0.8876,-1.4451,1.4881,0.7727,-1.5186,-1.5873,-6.8306

PRICE_WINDOW_180_ROW_034=20251218,17.05,17.1,16.7,17.05,641318,16.99,17.291,17.31,17.3926,17.3926,0.0,-0.8721,-1.7291,1.9338,-1.3938,-1.502,-6.8306

PRICE_WINDOW_180_ROW_035=20251219,17.0,17.15,16.7,16.75,484583,16.95,17.2459,17.2975,17.3743,17.3743,-1.7595,-1.1799,-1.4706,1.3944,-2.8756,-3.1652,-8.4699

PRICE_WINDOW_180_ROW_036=20251222,16.9,17.15,16.8,17.05,300118,16.96,17.2296,17.2975,17.3653,17.3653,1.791,0.2941,0.0,0.898,-1.0424,-1.4308,-6.8306

PRICE_WINDOW_180_ROW_037=20251223,17.0,17.1,16.95,17.05,144031,16.99,17.2146,17.3175,17.3568,17.3568,0.0,0.8876,2.4024,0.4469,-0.9563,-1.5447,-6.8306

PRICE_WINDOW_180_ROW_038=20251224,17.1,17.1,16.9,17.1,258268,17.0,17.2051,17.3025,17.35,17.35,0.2933,0.2933,-1.7241,0.8102,-0.6107,-1.1704,-6.5574

PRICE_WINDOW_180_ROW_039=20251226,17.1,17.4,17.0,17.4,320088,17.07,17.2213,17.2925,17.3513,17.3513,1.7544,2.0528,-1.1364,0.9909,1.0376,0.6217,-4.918

PRICE_WINDOW_180_ROW_040=20251229,17.4,17.55,17.3,17.55,302507,17.23,17.2487,17.29,17.3562,17.3562,0.8621,4.7761,-0.2841,0.9123,1.7467,1.5038,-4.0984

PRICE_WINDOW_180_ROW_041=20251230,17.5,17.5,17.15,17.45,296541,17.31,17.2655,17.2825,17.3585,17.3585,-0.5698,2.346,-0.8523,0.8741,1.0687,0.9692,-4.6448

PRICE_WINDOW_180_ROW_042=20260112,17.9,18.8,17.85,18.2,198373,17.54,17.3434,17.3,17.3786,17.3786,4.298,6.7449,1.9608,0.6284,4.9393,5.2023,-3.1915

PRICE_WINDOW_180_ROW_043=20260113,18.1,19.5,17.7,19.5,304915,18.02,17.5231,17.3825,17.4279,17.4279,7.1429,14.0351,9.2437,0.9456,11.2818,12.1818,0.0

PRICE_WINDOW_180_ROW_044=20260114,19.4,19.4,18.65,18.65,892035,18.27,17.617,17.42,17.4557,17.4557,-4.359,7.1839,4.1899,2.664,5.8637,7.0608,-4.359

PRICE_WINDOW_180_ROW_045=20260115,18.7,20.0,18.65,19.8,452080,18.72,17.7989,17.5375,17.5078,17.5078,6.1662,12.8205,13.467,1.3243,11.2428,12.9009,-1.0

PRICE_WINDOW_180_ROW_046=20260116,19.9,19.95,19.6,19.85,337975,19.2,17.9698,17.6625,17.5587,17.5587,0.2525,13.7536,14.4092,0.9738,10.4629,12.385,-0.75

PRICE_WINDOW_180_ROW_047=20260119,19.8,19.9,19.25,19.75,352980,19.51,18.1182,17.7775,17.6053,17.6053,-0.5038,8.5165,13.1805,1.0307,9.0065,11.0955,-1.25

PRICE_WINDOW_180_ROW_048=20260120,19.75,19.75,19.1,19.1,327484,19.43,18.2,17.8675,17.6365,17.6365,-3.2911,-2.0513,10.4046,0.9323,4.9451,6.898,-4.5

PRICE_WINDOW_180_ROW_049=20260121,19.0,19.4,18.75,19.3,600364,19.56,18.2917,17.9725,17.6704,17.6704,1.0471,3.4853,12.2093,1.6051,5.5125,7.3863,-3.5

PRICE_WINDOW_180_ROW_050=20260122,19.4,19.6,18.95,18.95,417825,19.39,18.3465,18.0725,17.696,17.696,-1.8135,-4.2929,11.7994,1.0992,3.2893,4.8554,-5.25

PRICE_WINDOW_180_ROW_051=20260123,19.0,19.1,18.85,19.05,99533,19.23,18.4051,18.175,17.7225,17.7225,0.5277,-4.0302,12.0588,0.2741,3.5036,4.8143,-4.75

PRICE_WINDOW_180_ROW_052=20260126,19.0,19.3,18.85,19.3,650019,19.14,18.4797,18.295,17.7529,17.7529,1.3123,-2.2785,14.2012,1.7034,4.4388,5.4933,-3.5

PRICE_WINDOW_180_ROW_053=20260127,19.45,19.45,19.15,19.45,219356,19.21,18.5606,18.415,17.7849,17.7849,0.7772,1.8325,14.0762,0.5772,4.792,5.6204,-2.75

PRICE_WINDOW_180_ROW_054=20260128,19.4,19.4,19.1,19.35,202136,19.22,18.6264,18.53,17.8139,17.8139,-0.5141,0.2591,13.4897,0.5645,3.885,4.4253,-3.25

