# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,117.0,118.5,114.0,115.5,37105110,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,116.0,117.5,112.0,113.5,33574452,,,,,,-1.7316,,,,,

PRICE_WINDOW_180_ROW_003=20251105,108.5,112.0,107.0,111.0,44759042,,,,,,-2.2026,,,,,

PRICE_WINDOW_180_ROW_004=20251106,115.5,116.0,112.0,112.5,41008816,,,,,,1.3514,,,,,

PRICE_WINDOW_180_ROW_005=20251107,110.5,112.5,108.0,109.0,28070898,112.3,112.3,112.3,112.3,114.2857,-3.1111,,,0.7607,-2.9386,-8.0169

PRICE_WINDOW_180_ROW_006=20251110,108.5,109.0,103.0,106.0,32158040,110.4,111.25,111.25,111.25,113.5952,-2.7523,-8.2251,,0.8905,-4.7191,-10.5485

PRICE_WINDOW_180_ROW_007=20251111,107.0,107.5,103.5,104.5,20206638,108.6,110.2857,110.2857,110.2857,112.8373,-1.4151,-7.9295,,0.5971,-5.2461,-11.8143

PRICE_WINDOW_180_ROW_008=20251112,104.5,106.0,103.5,106.0,13178714,107.6,109.75,109.75,109.75,112.2675,1.4354,-4.5045,,0.4216,-3.4169,-10.5485

PRICE_WINDOW_180_ROW_009=20251113,106.5,113.5,105.5,110.5,45995106,107.2,109.8333,109.8333,109.8333,112.1202,4.2453,-1.7778,,1.3982,0.607,-6.7511

PRICE_WINDOW_180_ROW_010=20251114,104.0,105.0,99.5,99.8,72776258,105.36,108.83,108.83,108.83,111.0935,-9.6833,-8.4404,,1.9731,-8.2973,-15.7806

PRICE_WINDOW_180_ROW_011=20251117,100.0,101.0,96.2,96.6,40908464,103.48,107.7182,107.7182,107.7182,109.8857,-3.2064,-8.8679,,1.0982,-10.3215,-18.481

PRICE_WINDOW_180_ROW_012=20251118,96.0,97.5,93.8,93.8,32132941,101.34,106.5583,106.5583,106.5583,108.5453,-2.8986,-10.2392,,0.8726,-11.9731,-20.8439

PRICE_WINDOW_180_ROW_013=20251119,93.8,94.4,92.0,93.0,29839894,98.74,105.5154,105.5154,105.5154,107.2498,-0.8529,-12.2642,,0.8224,-11.8612,-21.519

PRICE_WINDOW_180_ROW_014=20251120,96.9,98.8,94.5,96.1,31967753,95.86,104.8429,104.8429,104.8429,106.3207,3.3333,-13.0317,,0.8886,-8.339,-18.903

PRICE_WINDOW_180_ROW_015=20251121,93.6,95.0,91.6,92.0,32684421,94.3,103.9867,103.9867,103.9867,105.1273,-4.2664,-7.8156,,0.9141,-11.5271,-22.3629

PRICE_WINDOW_180_ROW_016=20251124,93.8,94.0,91.0,92.9,124181065,93.56,103.2938,103.2938,103.2938,104.1083,0.9783,-3.8302,,3.008,-10.0623,-21.6034

PRICE_WINDOW_180_ROW_017=20251125,95.0,95.0,87.6,88.5,52066846,92.5,102.4235,102.4235,102.4235,102.8076,-4.7363,-5.6503,,1.2421,-13.5941,-25.3165

PRICE_WINDOW_180_ROW_018=20251126,88.9,89.2,86.7,87.2,30647120,91.34,101.5778,101.5778,101.5778,101.507,-1.4689,-6.2366,,0.7422,-14.1545,-26.4135

PRICE_WINDOW_180_ROW_019=20251127,87.5,88.7,86.6,88.6,17538055,89.84,100.8947,100.8947,100.8947,100.4314,1.6055,-7.8044,,0.438,-12.1857,-25.2321

PRICE_WINDOW_180_ROW_020=20251128,89.0,89.0,87.1,87.7,16281325,88.98,100.235,100.235,100.235,99.3705,-1.0158,-4.6739,,0.419,-12.5056,-25.9916

PRICE_WINDOW_180_ROW_021=20251201,87.5,87.5,84.7,85.0,16762955,87.4,98.71,99.5095,99.5095,98.1729,-3.0787,-8.5038,-26.4069,0.443,-13.8892,-28.27

PRICE_WINDOW_180_ROW_022=20251202,85.2,88.5,84.8,86.6,22425724,87.02,97.365,98.9227,98.9227,97.2085,1.8824,-2.1469,-23.7004,0.6016,-11.0563,-26.9198

PRICE_WINDOW_180_ROW_023=20251203,87.2,88.8,86.4,87.0,13251743,86.98,96.165,98.4043,98.4043,96.3578,0.4619,-0.2294,-21.6216,0.3712,-9.5305,-26.5823

PRICE_WINDOW_180_ROW_024=20251204,87.8,89.3,87.6,88.8,19914678,87.02,94.98,98.0042,98.0042,95.728,2.069,0.2257,-21.0667,0.5747,-6.5066,-25.0633

PRICE_WINDOW_180_ROW_025=20251205,89.6,89.6,87.5,88.7,10790343,87.22,93.965,97.632,97.632,95.1423,-0.1126,1.1403,-18.6239,0.3194,-5.6032,-25.1477

PRICE_WINDOW_180_ROW_026=20251208,88.2,89.6,87.8,88.6,11354419,87.94,93.095,97.2846,97.2846,94.5971,-0.1127,4.2353,-16.4151,0.3468,-4.8284,-25.2321

PRICE_WINDOW_180_ROW_027=20251209,88.7,88.7,86.3,86.6,15340745,87.94,92.2,96.8889,96.8889,93.9307,-2.2573,0.0,-17.1292,0.472,-6.0738,-26.9198

PRICE_WINDOW_180_ROW_028=20251210,86.9,87.8,85.8,85.8,12167981,87.7,91.19,96.4929,96.4929,93.2531,-0.9238,-1.3793,-19.0566,0.375,-5.9107,-27.5949

PRICE_WINDOW_180_ROW_029=20251211,86.4,86.7,84.1,85.0,13948577,86.94,89.915,96.0966,96.0966,92.5654,-0.9324,-4.2793,-23.0769,0.4522,-5.4663,-28.27

PRICE_WINDOW_180_ROW_030=20251212,85.6,92.0,85.5,87.7,51517305,86.74,89.31,95.8167,95.8167,92.1599,3.1765,-1.1274,-12.1242,1.7296,-1.8027,-25.9916

PRICE_WINDOW_180_ROW_031=20251215,86.3,86.5,84.2,84.2,18977843,85.86,88.69,95.4419,95.4419,91.4966,-3.9909,-4.9661,-12.8364,0.6615,-5.0626,-28.9451

