# PRICE_WINDOW_70

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,20.4,20.4,20.4,20.4,2000,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,20.55,20.55,20.55,20.55,1000,,,,,,0.7353,,,,,,

PRICE_WINDOW_180_ROW_003=20251106,20.2,21.5,20.2,20.5,71000,,,,,,-0.2433,,,,,,

PRICE_WINDOW_180_ROW_004=20251107,20.2,20.45,20.2,20.45,3000,,,,,,-0.2439,,,,,,

PRICE_WINDOW_180_ROW_005=20251111,20.15,21.5,20.0,21.05,30000,20.59,20.4746,20.59,20.59,20.59,2.934,,,1.4019,2.8102,2.2341,-2.093

PRICE_WINDOW_180_ROW_006=20251112,20.15,20.55,20.0,20.2,59000,20.55,20.4517,20.525,20.525,20.525,-4.038,-0.9804,,2.1325,-1.2309,-1.5834,-6.0465

PRICE_WINDOW_180_ROW_007=20251113,20.05,20.15,20.0,20.0,8000,20.44,20.4141,20.45,20.45,20.45,-0.9901,-2.6764,,0.3218,-2.0284,-2.2005,-6.9767

PRICE_WINDOW_180_ROW_008=20251114,20.35,20.4,20.15,20.4,5000,20.42,20.4129,20.4438,20.4438,20.4438,2.0,-0.4878,,0.2235,-0.0633,-0.214,-5.1163

PRICE_WINDOW_180_ROW_009=20251117,20.35,20.35,20.35,20.35,4000,20.4,20.4077,20.4333,20.4333,20.4333,-0.2451,-0.489,,0.1967,-0.2826,-0.4078,-5.3488

PRICE_WINDOW_180_ROW_010=20251118,20.05,20.05,19.8,19.8,10000,20.15,20.357,20.37,20.37,20.37,-2.7027,-5.9382,,0.5181,-2.7363,-2.7982,-7.907

PRICE_WINDOW_180_ROW_011=20251119,19.8,19.8,19.8,19.8,1000,20.07,20.3106,20.3182,20.3182,20.3182,0.0,-1.9802,,0.0567,-2.514,-2.5503,-7.907

PRICE_WINDOW_180_ROW_012=20251121,19.7,20.25,19.7,20.25,5000,20.12,20.3056,20.3125,20.3125,20.3125,2.2727,1.25,,0.3015,-0.2736,-0.3077,-5.814

PRICE_WINDOW_180_ROW_013=20251124,19.9,19.9,19.4,19.4,16000,19.92,20.2301,20.2423,20.2423,20.2423,-4.1975,-4.902,,0.9674,-4.1033,-4.1611,-9.7674

