# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260605,75.82,-1.480000000000004,-1.7700000000000102,0.46999999999999886,69.12,0.04000000000000625,-0.8199999999999932,-1.6199999999999903,68.45,0.0799999999999983,-0.06999999999999318,2.240000000000009,66.33,-0.01999999999999602,-0.07000000000000739,0.12000000000000455,1,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_002=20260612,76.41,0.5900000000000034,-0.8900000000000006,-1.1800000000000068,69.16,0.03999999999999204,0.0799999999999983,-0.7800000000000011,68.49,0.03999999999999204,0.11999999999999034,-0.030000000000001137,67.47,1.1400000000000006,1.1200000000000045,1.0699999999999932,2,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_003=20260618,76.99,0.5799999999999983,1.1700000000000017,-0.3100000000000023,69.23,0.07000000000000739,0.10999999999999943,0.15000000000000568,66.99,-1.5,-1.460000000000008,-1.3800000000000097,64.96,-2.510000000000005,-1.3700000000000045,-1.3900000000000006,3,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_004=20260626,74.08,-2.9099999999999966,-2.3299999999999983,-1.7399999999999949,69.69,0.45999999999999375,0.5300000000000011,0.5699999999999932,66.8,-0.18999999999999773,-1.6899999999999977,-1.6500000000000057,64.96,0.0,-2.510000000000005,-1.3700000000000045,4,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_005=20260703,73.43,-0.6499999999999915,-3.559999999999988,-2.9799999999999898,69.08,-0.6099999999999994,-0.15000000000000568,-0.0799999999999983,67.44,0.6400000000000006,0.45000000000000284,-1.0499999999999972,63.54,-1.4199999999999946,-1.4199999999999946,-3.9299999999999997,5,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_006=20260709,73.84,0.4099999999999966,-0.23999999999999488,-3.1499999999999915,70.01,0.9300000000000068,0.3200000000000074,0.7800000000000011,67.55,0.10999999999999943,0.75,0.5600000000000023,64.58,1.0399999999999991,-0.37999999999999545,-0.37999999999999545,6,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_007=20260717,74.87,1.0300000000000011,1.4399999999999977,0.7900000000000063,69.72,-0.29000000000000625,0.6400000000000006,0.030000000000001137,68.18,0.6300000000000097,0.7400000000000091,1.3800000000000097,64.2,-0.37999999999999545,0.6600000000000037,-0.7599999999999909,7,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_008=20260724,74.63,-0.2400000000000091,0.789999999999992,1.1999999999999886,70.57,0.8499999999999943,0.5599999999999881,1.4899999999999949,69.1,0.9199999999999875,1.5499999999999972,1.6599999999999966,64.21,0.009999999999990905,-0.37000000000000455,0.6699999999999946,8,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_009=20260731,75.89,1.2600000000000051,1.019999999999996,2.049999999999997,70.16,-0.4099999999999966,0.4399999999999977,0.14999999999999147,68.02,-1.0799999999999983,-0.1600000000000108,0.46999999999999886,64.21,0.0,0.009999999999990905,-0.37000000000000455,9,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_010=20260807,73.91,-1.980000000000004,-0.7199999999999989,-0.960000000000008,70.03,-0.12999999999999545,-0.539999999999992,0.3100000000000023,66.18,-1.8399999999999892,-2.9199999999999875,-2.0,64.21,0.0,0.0,0.009999999999990905,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_011=20260814,74.2,0.29000000000000625,-1.6899999999999977,-0.4299999999999926,70.35,0.3199999999999932,0.18999999999999773,-0.21999999999999886,66.68,0.5,-1.3399999999999892,-2.4199999999999875,64.71,0.5,0.5,0.5,1,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,

TDCC_WINDOW_ROW_012=20260821,74.56,0.35999999999999943,0.6500000000000057,-1.3299999999999983,70.66,0.3100000000000023,0.6299999999999955,0.5,66.88,0.19999999999998863,0.6999999999999886,-1.1400000000000006,64.91,0.20000000000000284,0.7000000000000028,0.7000000000000028,2,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,
