as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260508,18.35,-3.8599999999999994,,,15.81,-2.299999999999999,,,11.64,-0.019999999999999574,,,8.93,0.0,,,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260515,18.69,0.33999999999999986,-3.5199999999999996,,16.15,0.3399999999999981,-1.9600000000000009,,11.98,0.33999999999999986,0.3200000000000003,,11.98,3.0500000000000007,3.0500000000000007,,1,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,
20260522,18.57,-0.120000000000001,0.21999999999999886,-3.6400000000000006,16.03,-0.11999999999999744,0.22000000000000064,-2.0799999999999983,11.86,-0.120000000000001,0.21999999999999886,0.1999999999999993,8.93,-3.0500000000000007,0.0,0.0,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260529,18.33,-0.240000000000002,-0.360000000000003,-0.020000000000003126,15.79,-0.240000000000002,-0.35999999999999943,-0.02000000000000135,11.62,-0.2400000000000002,-0.3600000000000012,-0.02000000000000135,8.93,0.0,-3.0500000000000007,0.0,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260605,20.11,1.7800000000000011,1.5399999999999991,1.4199999999999982,15.8,0.010000000000001563,-0.23000000000000043,-0.34999999999999787,11.63,0.010000000000001563,-0.22999999999999865,-0.34999999999999964,8.93,0.0,0.0,-3.0500000000000007,1,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260612,20.34,0.23000000000000043,2.0100000000000016,1.7699999999999996,17.77,1.9699999999999989,1.9800000000000004,1.7399999999999984,11.63,0.0,0.010000000000001563,-0.22999999999999865,8.93,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260618,17.08,-3.2600000000000016,-3.030000000000001,-1.25,15.83,-1.9399999999999995,0.02999999999999936,0.040000000000000924,11.66,0.02999999999999936,0.02999999999999936,0.040000000000000924,8.93,0.0,0.0,0.0,3,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260626,18.68,1.6000000000000014,-1.6600000000000001,-1.4299999999999997,15.92,0.08999999999999986,-1.8499999999999996,0.11999999999999922,11.75,0.08999999999999986,0.11999999999999922,0.11999999999999922,8.93,0.0,0.0,0.0,4,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260703,20.1,1.4200000000000017,3.020000000000003,-0.23999999999999844,15.96,0.040000000000000924,0.13000000000000078,-1.8099999999999987,11.79,0.03999999999999915,0.129999999999999,0.15999999999999837,8.93,0.0,0.0,0.0,5,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260709,16.93,-3.1700000000000017,-1.75,-0.14999999999999858,15.52,-0.4400000000000013,-0.40000000000000036,-0.3100000000000005,11.35,-0.4399999999999995,-0.40000000000000036,-0.3100000000000005,8.93,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260717,17.41,0.4800000000000004,-2.6900000000000013,-1.2699999999999996,17.41,1.8900000000000006,1.4499999999999993,1.4900000000000002,11.33,-0.019999999999999574,-0.4599999999999991,-0.41999999999999993,8.93,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260724,17.25,-0.16000000000000014,0.3200000000000003,-2.8500000000000014,17.25,-0.16000000000000014,1.7300000000000004,1.2899999999999991,8.93,-2.4000000000000004,-2.42,-2.8599999999999994,8.93,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
