# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260430,37.95,,,,33.74,,,,30.33,,,,27.42,,,,0,False,False,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_002=20260508,39.45,1.5,,,35.88,2.1400000000000006,,,32.98,2.6499999999999986,,,30.01,2.59,,,1,True,True,True,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_003=20260515,35.57,-3.8800000000000026,-2.3800000000000026,,31.84,-4.040000000000003,-1.9000000000000021,,28.51,-4.469999999999995,-1.8199999999999967,,25.65,-4.360000000000003,-1.7700000000000031,,0,False,False,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_004=20260522,33.21,-2.3599999999999994,-6.240000000000002,-4.740000000000002,29.45,-2.3900000000000006,-6.430000000000003,-4.290000000000003,26.75,-1.7600000000000016,-6.229999999999997,-3.5799999999999983,23.91,-1.7399999999999984,-6.100000000000001,-3.5100000000000016,0,False,False,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_005=20260529,31.25,-1.9600000000000009,-4.32,-8.200000000000003,28.17,-1.2799999999999976,-3.669999999999998,-7.710000000000001,24.49,-2.2600000000000016,-4.020000000000003,-8.489999999999998,22.59,-1.3200000000000003,-3.0599999999999987,-7.420000000000002,0,False,False,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_006=20260605,29.25,-2.0,-3.960000000000001,-6.32,25.38,-2.7900000000000027,-4.07,-6.460000000000001,22.19,-2.299999999999997,-4.559999999999999,-6.32,20.26,-2.3299999999999983,-3.6499999999999986,-5.389999999999997,0,False,False,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_007=20260612,27.58,-1.6700000000000017,-3.6700000000000017,-5.630000000000003,23.96,-1.4199999999999982,-4.210000000000001,-5.489999999999998,22.62,0.4299999999999997,-1.8699999999999974,-4.129999999999999,20.45,0.18999999999999773,-2.1400000000000006,-3.460000000000001,1,False,True,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_008=20260618,27.21,-0.36999999999999744,-2.039999999999999,-4.039999999999999,24.1,0.14000000000000057,-1.2799999999999976,-4.07,22.31,-0.3100000000000023,0.11999999999999744,-2.1799999999999997,20.7,0.25,0.4399999999999977,-1.8900000000000006,2,False,True,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_009=20260626,28.57,1.3599999999999994,0.990000000000002,-0.6799999999999997,25.19,1.0899999999999999,1.2300000000000004,-0.18999999999999773,23.18,0.870000000000001,0.5599999999999987,0.9899999999999984,20.6,-0.09999999999999787,0.15000000000000213,0.33999999999999986,3,False,True,False,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_010=20260703,38.94,10.369999999999997,11.729999999999997,11.36,34.53,9.34,10.43,10.57,32.5,9.32,10.190000000000001,9.879999999999999,30.38,9.779999999999998,9.68,9.93,4,True,True,True,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_011=20260709,41.55,2.6099999999999994,12.979999999999997,14.339999999999996,37.8,3.269999999999996,12.609999999999996,13.699999999999996,36.14,3.6400000000000006,12.96,13.830000000000002,33.45,3.070000000000004,12.850000000000001,12.750000000000004,5,True,True,True,,,tdcc-20260717-98c564c5bc4ab725,complete,

TDCC_WINDOW_ROW_012=20260717,39.19,-2.3599999999999994,0.25,10.619999999999997,36.1,-1.6999999999999957,1.5700000000000003,10.91,33.48,-2.6600000000000037,0.9799999999999969,10.299999999999997,30.81,-2.640000000000004,0.4299999999999997,10.209999999999997,0,False,False,False,,,tdcc-20260717-98c564c5bc4ab725,complete,
