as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260605,34.9,0.5899999999999963,-1.3999999999999986,-0.020000000000003126,30.3,0.019999999999999574,-0.6400000000000006,0.030000000000001137,28.28,0.030000000000001137,1.1900000000000013,0.07000000000000028,25.97,0.0,0.0,0.0,5,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260612,34.46,-0.4399999999999977,0.14999999999999858,-1.8399999999999963,29.06,-1.240000000000002,-1.2200000000000024,-1.8800000000000026,27.04,-1.240000000000002,-1.2100000000000009,-0.05000000000000071,25.92,-0.04999999999999716,-0.04999999999999716,-0.04999999999999716,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260618,37.79,3.3299999999999983,2.8900000000000006,3.479999999999997,33.06,4.0000000000000036,2.7600000000000016,2.780000000000001,29.08,2.039999999999999,0.7999999999999972,0.8299999999999983,27.96,2.039999999999999,1.990000000000002,1.990000000000002,1,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,
20260626,34.67,-3.1199999999999974,0.21000000000000085,-0.22999999999999687,29.96,-3.1000000000000014,0.9000000000000021,-0.33999999999999986,27.04,-2.039999999999999,0.0,-1.240000000000002,25.92,-2.039999999999999,0.0,-0.04999999999999716,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260703,35.04,0.36999999999999744,-2.75,0.5799999999999983,30.26,0.3000000000000007,-2.8000000000000007,1.2000000000000028,27.04,0.0,-2.039999999999999,0.0,25.92,0.0,-2.039999999999999,0.0,1,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260709,34.81,-0.22999999999999687,0.14000000000000057,-2.979999999999997,29.2,-1.0600000000000023,-0.7600000000000016,-3.860000000000003,27.04,0.0,0.0,-2.039999999999999,25.92,0.0,0.0,-2.039999999999999,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260717,34.69,-0.12000000000000455,-0.3500000000000014,0.01999999999999602,29.24,0.03999999999999915,-1.0200000000000031,-0.7200000000000024,28.18,1.1400000000000006,1.1400000000000006,1.1400000000000006,25.92,0.0,0.0,0.0,1,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260724,34.75,0.060000000000002274,-0.060000000000002274,-0.28999999999999915,29.3,0.060000000000002274,0.10000000000000142,-0.9600000000000009,28.2,0.019999999999999574,1.1600000000000001,1.1600000000000001,25.94,0.019999999999999574,0.019999999999999574,0.019999999999999574,2,True,True,True,,,tdcc-20260821-d1df4c843f691346,complete,
20260731,34.97,0.21999999999999886,0.28000000000000114,0.1599999999999966,30.34,1.0399999999999991,1.1000000000000014,1.1400000000000006,29.34,1.1400000000000006,1.1600000000000001,2.3000000000000007,25.94,0.0,0.019999999999999574,0.019999999999999574,3,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260807,35.38,0.4100000000000037,0.6300000000000026,0.6900000000000048,29.34,-1.0,0.03999999999999915,0.10000000000000142,29.34,0.0,1.1400000000000006,1.1600000000000001,25.94,0.0,0.0,0.019999999999999574,4,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260814,35.99,0.6099999999999994,1.0200000000000031,1.240000000000002,29.34,0.0,-1.0,0.03999999999999915,29.34,0.0,0.0,1.1400000000000006,25.94,0.0,0.0,0.0,5,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260821,35.66,-0.3300000000000054,0.27999999999999403,0.6899999999999977,29.35,0.010000000000001563,0.010000000000001563,-0.9899999999999984,29.35,0.010000000000001563,0.010000000000001563,0.010000000000001563,25.94,0.0,0.0,0.0,6,False,True,False,,,tdcc-20260821-d1df4c843f691346,complete,
