as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260515,54.99,-0.10000000000000142,-0.3399999999999963,,54.99,-0.10000000000000142,0.8599999999999994,,53.35,-0.01999999999999602,0.03999999999999915,,51.13,0.0,0.0,,0,False,False,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260522,54.99,0.0,-0.10000000000000142,-0.3399999999999963,54.99,0.0,-0.10000000000000142,0.8599999999999994,53.38,0.030000000000001137,0.010000000000005116,0.07000000000000028,51.13,0.0,0.0,0.0,1,False,True,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260529,55.49,0.5,0.5,0.3999999999999986,54.95,-0.03999999999999915,-0.03999999999999915,-0.14000000000000057,53.38,0.0,0.030000000000001137,0.010000000000005116,51.13,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260605,55.07,-0.4200000000000017,0.0799999999999983,0.0799999999999983,54.43,-0.5200000000000031,-0.5600000000000023,-0.5600000000000023,54.43,1.0499999999999972,1.0499999999999972,1.0799999999999983,51.13,0.0,0.0,0.0,3,False,True,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260612,56.19,1.1199999999999974,0.6999999999999957,1.1999999999999957,54.23,-0.20000000000000284,-0.720000000000006,-0.7600000000000051,53.39,-1.0399999999999991,0.00999999999999801,0.00999999999999801,52.39,1.259999999999998,1.259999999999998,1.259999999999998,4,False,True,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260618,55.76,-0.4299999999999997,0.6899999999999977,0.269999999999996,54.45,0.22000000000000597,0.020000000000003126,-0.5,54.45,1.0600000000000023,0.020000000000003126,1.0700000000000003,52.39,0.0,1.259999999999998,1.259999999999998,5,False,True,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260626,56.02,0.2600000000000051,-0.1699999999999946,0.9500000000000028,54.4,-0.05000000000000426,0.1700000000000017,-0.030000000000001137,54.4,-0.05000000000000426,1.009999999999998,-0.030000000000001137,52.39,0.0,0.0,1.259999999999998,6,False,False,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260703,55.5,-0.5200000000000031,-0.259999999999998,-0.6899999999999977,54.35,-0.04999999999999716,-0.10000000000000142,0.12000000000000455,53.48,-0.9200000000000017,-0.970000000000006,0.0899999999999963,52.41,0.01999999999999602,0.01999999999999602,0.01999999999999602,7,False,True,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260709,54.19,-1.3100000000000023,-1.8300000000000054,-1.5700000000000003,52.99,-1.3599999999999994,-1.4099999999999966,-1.4600000000000009,52.2,-1.279999999999994,-2.1999999999999957,-2.25,51.13,-1.279999999999994,-1.259999999999998,-1.259999999999998,0,False,False,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260717,54.62,0.4299999999999997,-0.8800000000000026,-1.4000000000000057,52.23,-0.7600000000000051,-2.1200000000000045,-2.1700000000000017,52.23,0.02999999999999403,-1.25,-2.1700000000000017,51.13,0.0,-1.279999999999994,-1.259999999999998,1,False,True,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260724,54.18,-0.4399999999999977,-0.00999999999999801,-1.3200000000000003,52.23,0.0,-0.7600000000000051,-2.1200000000000045,52.23,0.0,0.02999999999999403,-1.25,51.13,0.0,0.0,-1.279999999999994,0,False,False,False,,,tdcc-20260731-0b236a2d4a043618,complete,
20260731,54.21,0.030000000000001137,-0.4099999999999966,0.020000000000003126,53.06,0.8300000000000054,0.8300000000000054,0.07000000000000028,52.23,0.0,0.0,0.02999999999999403,51.13,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260731-0b236a2d4a043618,complete,
