# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260618,46.9,0.10000000000000142,0.22999999999999687,-0.17999999999999972,43.86,0.14000000000000057,0.3100000000000023,0.490000000000002,39.1,0.14000000000000057,0.3100000000000023,0.490000000000002,39.1,0.14000000000000057,0.3100000000000023,1.7000000000000028,6,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_002=20260626,46.56,-0.3399999999999963,-0.23999999999999488,-0.10999999999999943,44.07,0.21000000000000085,0.3500000000000014,0.5200000000000031,39.31,0.21000000000000085,0.3500000000000014,0.5200000000000031,39.31,0.21000000000000085,0.3500000000000014,0.5200000000000031,7,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_003=20260703,46.72,0.1599999999999966,-0.17999999999999972,-0.0799999999999983,44.23,0.1599999999999966,0.36999999999999744,0.509999999999998,39.47,0.1599999999999966,0.36999999999999744,0.509999999999998,39.47,0.1599999999999966,0.36999999999999744,0.509999999999998,8,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_004=20260709,46.8,0.0799999999999983,0.23999999999999488,-0.10000000000000142,44.31,0.0800000000000054,0.240000000000002,0.45000000000000284,39.55,0.0799999999999983,0.23999999999999488,0.44999999999999574,39.55,0.0799999999999983,0.23999999999999488,0.44999999999999574,9,True,True,True,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_005=20260717,46.8,0.0,0.0799999999999983,0.23999999999999488,44.31,0.0,0.0800000000000054,0.240000000000002,39.55,0.0,0.0799999999999983,0.23999999999999488,39.55,0.0,0.0799999999999983,0.23999999999999488,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_006=20260724,46.8,0.0,0.0,0.0799999999999983,44.31,0.0,0.0,0.0800000000000054,39.55,0.0,0.0,0.0799999999999983,39.55,0.0,0.0,0.0799999999999983,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_007=20260731,46.8,0.0,0.0,0.0,44.31,0.0,0.0,0.0,39.55,0.0,0.0,0.0,39.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_008=20260807,46.8,0.0,0.0,0.0,44.31,0.0,0.0,0.0,39.55,0.0,0.0,0.0,39.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_009=20260814,47.39,0.5900000000000034,0.5900000000000034,0.5900000000000034,44.31,0.0,0.0,0.0,39.55,0.0,0.0,0.0,39.55,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_010=20260821,47.36,-0.030000000000001137,0.5600000000000023,0.5600000000000023,44.31,0.0,0.0,0.0,39.55,0.0,0.0,0.0,39.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_011=20260828,46.54,-0.8200000000000003,-0.8500000000000014,-0.259999999999998,44.1,-0.21000000000000085,-0.21000000000000085,-0.21000000000000085,40.42,0.8700000000000045,0.8700000000000045,0.8700000000000045,39.27,-0.27999999999999403,-0.27999999999999403,-0.27999999999999403,1,False,True,False,,,tdcc-20260904-ef2f08472cf64a89,complete,

TDCC_WINDOW_ROW_012=20260904,46.51,-0.030000000000001137,-0.8500000000000014,-0.8800000000000026,44.09,-0.00999999999999801,-0.21999999999999886,-0.21999999999999886,40.41,-0.010000000000005116,0.8599999999999994,0.8599999999999994,39.26,-0.010000000000005116,-0.28999999999999915,-0.28999999999999915,0,False,False,False,,,tdcc-20260904-ef2f08472cf64a89,complete,
