# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260529,69.93,0.060000000000002274,-0.12999999999999545,0.5800000000000125,67.63,0.22999999999998977,-0.38000000000000966,0.030000000000001137,65.56,0.14000000000000057,-0.23000000000000398,0.07000000000000739,63.54,0.03999999999999915,-0.6199999999999974,0.17999999999999972,1,True,True,True,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_002=20260605,69.98,0.04999999999999716,0.10999999999999943,-0.0799999999999983,67.57,-0.060000000000002274,0.1699999999999875,-0.44000000000001194,64.58,-0.980000000000004,-0.8400000000000034,-1.210000000000008,62.76,-0.7800000000000011,-0.740000000000002,-1.3999999999999986,2,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_003=20260612,69.82,-0.1600000000000108,-0.11000000000001364,-0.05000000000001137,67.21,-0.35999999999999943,-0.4200000000000017,-0.19000000000001194,64.01,-0.5699999999999932,-1.5499999999999972,-1.4099999999999966,62.64,-0.11999999999999744,-0.8999999999999986,-0.8599999999999994,0,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_004=20260618,69.67,-0.14999999999999147,-0.3100000000000023,-0.2600000000000051,67.0,-0.20999999999999375,-0.5699999999999932,-0.6299999999999955,63.75,-0.2600000000000051,-0.8299999999999983,-1.8100000000000023,62.82,0.17999999999999972,0.060000000000002274,-0.7199999999999989,1,False,True,False,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_005=20260626,68.68,-0.9899999999999949,-1.1399999999999864,-1.2999999999999972,66.17,-0.8299999999999983,-1.039999999999992,-1.3999999999999915,63.25,-0.5,-0.7600000000000051,-1.3299999999999983,61.78,-1.0399999999999991,-0.8599999999999994,-0.9799999999999969,0,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_006=20260703,69.14,0.45999999999999375,-0.5300000000000011,-0.6799999999999926,66.48,0.3100000000000023,-0.519999999999996,-0.7299999999999898,63.68,0.4299999999999997,-0.07000000000000028,-0.3300000000000054,61.55,-0.23000000000000398,-1.2700000000000031,-1.0900000000000034,1,False,True,False,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_007=20260709,69.31,0.1700000000000017,0.6299999999999955,-0.35999999999999943,66.4,-0.0799999999999983,0.23000000000000398,-0.5999999999999943,63.7,0.020000000000003126,0.45000000000000284,-0.04999999999999716,62.11,0.5600000000000023,0.3299999999999983,-0.7100000000000009,2,False,True,False,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_008=20260717,69.6,0.28999999999999204,0.45999999999999375,0.9199999999999875,66.91,0.5099999999999909,0.4299999999999926,0.7399999999999949,64.01,0.3100000000000023,0.3300000000000054,0.7600000000000051,62.29,0.17999999999999972,0.740000000000002,0.509999999999998,3,True,True,True,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_009=20260724,70.7,1.1000000000000085,1.3900000000000006,1.5600000000000023,68.32,1.4099999999999966,1.9199999999999875,1.8399999999999892,65.13,1.1199999999999903,1.4299999999999926,1.4499999999999957,63.14,0.8500000000000014,1.0300000000000011,1.5900000000000034,4,True,True,True,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_010=20260731,70.89,0.18999999999999773,1.2900000000000063,1.5799999999999983,68.72,0.4000000000000057,1.8100000000000023,2.319999999999993,65.5,0.37000000000000455,1.4899999999999949,1.7999999999999972,63.76,0.6199999999999974,1.4699999999999989,1.6499999999999986,5,True,True,True,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_011=20260807,71.06,0.1700000000000017,0.35999999999999943,1.460000000000008,68.52,-0.20000000000000284,0.20000000000000284,1.6099999999999994,65.38,-0.12000000000000455,0.25,1.3699999999999903,63.51,-0.25,0.36999999999999744,1.2199999999999989,6,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,

TDCC_WINDOW_ROW_012=20260814,73.31,2.25,2.4200000000000017,2.6099999999999994,70.19,1.6700000000000017,1.4699999999999989,1.8700000000000045,67.19,1.8100000000000023,1.6899999999999977,2.0600000000000023,65.32,1.8099999999999952,1.5599999999999952,2.1799999999999926,7,True,True,True,,,tdcc-20260814-4a7d44bd65038f59,complete,
