as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,2362,藍天,,,,,,0,False,False,False,Neutral,80.13,,,,78.4,,,,77.15,,,,76.43,,,
20260508,2362,藍天,,,,,,1,False,True,False,Neutral,80.3,0.1700000000000017,,,78.4,0.0,,,77.37,0.21999999999999886,,,76.51,0.0799999999999983,,
20260515,2362,藍天,,,,,,2,True,True,True,Neutral,80.31,0.010000000000005116,0.18000000000000682,,78.54,0.14000000000000057,0.14000000000000057,,77.42,0.04999999999999716,0.269999999999996,,76.57,0.05999999999998806,0.13999999999998636,
20260522,2362,藍天,,,,,,3,False,False,False,Neutral,80.43,0.12000000000000455,0.13000000000000966,0.30000000000001137,78.61,0.06999999999999318,0.20999999999999375,0.20999999999999375,77.38,-0.04000000000000625,0.009999999999990905,0.22999999999998977,76.52,-0.04999999999999716,0.009999999999990905,0.0899999999999892
20260529,2362,藍天,,,,,,4,False,False,False,Neutral,80.43,0.0,0.12000000000000455,0.13000000000000966,78.69,0.0799999999999983,0.14999999999999147,0.28999999999999204,77.21,-0.1700000000000017,-0.21000000000000796,-0.1600000000000108,76.34,-0.1799999999999926,-0.22999999999998977,-0.1700000000000017
20260605,2362,藍天,,,,,,5,False,True,False,Neutral,79.93,-0.5,-0.5,-0.37999999999999545,78.1,-0.5900000000000034,-0.5100000000000051,-0.44000000000001194,77.43,0.22000000000001307,0.05000000000001137,0.010000000000005116,76.26,-0.0799999999999983,-0.2599999999999909,-0.30999999999998806
20260612,2362,藍天,,,,,,6,False,True,False,Neutral,79.83,-0.10000000000000853,-0.6000000000000085,-0.6000000000000085,77.98,-0.11999999999999034,-0.7099999999999937,-0.6299999999999955,77.42,-0.010000000000005116,0.21000000000000796,0.04000000000000625,76.28,0.01999999999999602,-0.060000000000002274,-0.23999999999999488
20260618,2362,藍天,,,,,,0,False,False,False,Neutral,79.46,-0.37000000000000455,-0.4700000000000131,-0.9700000000000131,77.75,-0.23000000000000398,-0.3499999999999943,-0.9399999999999977,77.32,-0.10000000000000853,-0.11000000000001364,0.10999999999999943,76.18,-0.09999999999999432,-0.0799999999999983,-0.1599999999999966
20260626,2362,藍天,,,,,,0,False,False,False,Neutral,79.28,-0.1799999999999926,-0.5499999999999972,-0.6500000000000057,77.49,-0.2600000000000051,-0.4900000000000091,-0.6099999999999994,76.97,-0.3499999999999943,-0.45000000000000284,-0.46000000000000796,75.69,-0.4900000000000091,-0.5900000000000034,-0.5700000000000074
20260703,2362,藍天,,,,,,0,False,False,False,Neutral,79.27,-0.010000000000005116,-0.18999999999999773,-0.5600000000000023,77.4,-0.0899999999999892,-0.3499999999999943,-0.5799999999999983,76.86,-0.10999999999999943,-0.45999999999999375,-0.5600000000000023,75.4,-0.28999999999999204,-0.7800000000000011,-0.8799999999999955
20260709,2362,藍天,,,,,,1,True,True,True,Neutral,79.35,0.0799999999999983,0.06999999999999318,-0.10999999999999943,77.43,0.030000000000001137,-0.05999999999998806,-0.3199999999999932,76.89,0.030000000000001137,-0.0799999999999983,-0.4299999999999926,75.6,0.19999999999998863,-0.09000000000000341,-0.5800000000000125
20260717,2362,藍天,,,,,,2,True,True,True,Neutral,79.43,0.0800000000000125,0.1600000000000108,0.15000000000000568,77.65,0.21999999999999886,0.25,0.1600000000000108,77.12,0.23000000000000398,0.2600000000000051,0.15000000000000568,75.95,0.3500000000000085,0.5499999999999972,0.2600000000000051
20260724,2362,藍天,,,,,,3,False,False,False,Neutral,79.65,0.21999999999999886,0.30000000000001137,0.38000000000000966,77.62,-0.030000000000001137,0.18999999999999773,0.21999999999999886,77.0,-0.12000000000000455,0.10999999999999943,0.14000000000000057,75.85,-0.10000000000000853,0.25,0.44999999999998863
20260731,2362,藍天,,,,,,4,True,True,True,Neutral,79.73,0.0799999999999983,0.29999999999999716,0.38000000000000966,77.9,0.28000000000000114,0.25,0.46999999999999886,77.38,0.37999999999999545,0.2599999999999909,0.4899999999999949,76.12,0.27000000000001023,0.1700000000000017,0.5200000000000102
20260807,2362,藍天,,,,,,5,True,True,True,Neutral,80.69,0.9599999999999937,1.039999999999992,1.259999999999991,79.16,1.259999999999991,1.539999999999992,1.509999999999991,78.28,0.9000000000000057,1.2800000000000011,1.1599999999999966,77.27,1.1499999999999915,1.4200000000000017,1.3199999999999932
