as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,5258,虹堡,,,,,,0,False,False,False,Neutral,53.67,,,,46.24,,,,41.46,,,,38.16,,,
20260508,5258,虹堡,,,,,,0,False,False,False,Neutral,52.95,-0.7199999999999989,,,46.22,-0.020000000000003126,,,41.33,-0.13000000000000256,,,38.03,-0.12999999999999545,,
20260515,5258,虹堡,,,,,,0,False,False,False,Neutral,51.06,-1.8900000000000006,-2.6099999999999994,,45.27,-0.9499999999999957,-0.9699999999999989,,41.01,-0.3200000000000003,-0.45000000000000284,,36.96,-1.0700000000000003,-1.1999999999999957,
20260522,5258,虹堡,,,,,,1,False,True,False,Neutral,50.8,-0.2600000000000051,-2.1500000000000057,-2.8700000000000045,44.98,-0.29000000000000625,-1.240000000000002,-1.2600000000000051,41.26,0.25,-0.07000000000000028,-0.20000000000000284,37.99,1.0300000000000011,-0.03999999999999915,-0.1699999999999946
20260529,5258,虹堡,,,,,,0,False,False,False,Neutral,49.84,-0.9599999999999937,-1.2199999999999989,-3.1099999999999994,43.97,-1.009999999999998,-1.3000000000000043,-2.25,40.28,-0.9799999999999969,-0.7299999999999969,-1.0499999999999972,36.1,-1.8900000000000006,-0.8599999999999994,-1.9299999999999997
20260605,5258,虹堡,,,,,,1,False,True,False,Neutral,49.33,-0.5100000000000051,-1.4699999999999989,-1.730000000000004,43.1,-0.8699999999999974,-1.8799999999999955,-2.1700000000000017,40.18,-0.10000000000000142,-1.0799999999999983,-0.8299999999999983,36.17,0.07000000000000028,-1.8200000000000003,-0.7899999999999991
20260612,5258,虹堡,,,,,,2,False,False,False,Neutral,49.81,0.480000000000004,-0.030000000000001137,-0.9899999999999949,43.05,-0.05000000000000426,-0.9200000000000017,-1.9299999999999997,39.44,-0.740000000000002,-0.8400000000000034,-1.8200000000000003,36.16,-0.010000000000005116,0.05999999999999517,-1.8300000000000054
20260618,5258,虹堡,,,,,,3,False,True,False,Neutral,49.79,-0.020000000000003126,0.46000000000000085,-0.05000000000000426,43.08,0.030000000000001137,-0.020000000000003126,-0.8900000000000006,40.17,0.730000000000004,-0.00999999999999801,-0.10999999999999943,36.1,-0.05999999999999517,-0.07000000000000028,0.0
20260626,5258,虹堡,,,,,,4,False,True,False,Neutral,50.3,0.509999999999998,0.4899999999999949,0.9699999999999989,43.7,0.6200000000000045,0.6500000000000057,0.6000000000000014,40.2,0.030000000000001137,0.7600000000000051,0.020000000000003126,36.05,-0.05000000000000426,-0.10999999999999943,-0.12000000000000455
20260703,5258,虹堡,,,,,,5,True,True,True,Neutral,50.4,0.10000000000000142,0.6099999999999994,0.5899999999999963,43.73,0.02999999999999403,0.6499999999999986,0.6799999999999997,40.23,0.02999999999999403,0.05999999999999517,0.7899999999999991,36.94,0.8900000000000006,0.8399999999999963,0.7800000000000011
20260709,5258,虹堡,,,,,,6,True,True,True,Neutral,50.7,0.30000000000000426,0.4000000000000057,0.9100000000000037,44.01,0.28000000000000114,0.30999999999999517,0.9299999999999997,40.45,0.22000000000000597,0.25,0.28000000000000114,37.16,0.21999999999999886,1.1099999999999994,1.0599999999999952
20260717,5258,虹堡,,,,,,7,True,True,True,Neutral,51.68,0.9799999999999969,1.2800000000000011,1.3800000000000026,45.32,1.3100000000000023,1.5900000000000034,1.6199999999999974,41.09,0.6400000000000006,0.8600000000000065,0.8900000000000006,37.78,0.6200000000000045,0.8400000000000034,1.730000000000004
20260724,5258,虹堡,,,,,,8,True,True,True,Neutral,51.87,0.18999999999999773,1.1699999999999946,1.4699999999999989,46.3,0.9799999999999969,2.289999999999999,2.5700000000000003,42.16,1.0699999999999932,1.7099999999999937,1.9299999999999997,38.1,0.3200000000000003,0.9400000000000048,1.1600000000000037
20260731,5258,虹堡,,,,,,9,False,True,False,Neutral,52.11,0.240000000000002,0.4299999999999997,1.4099999999999966,45.16,-1.1400000000000006,-0.1600000000000037,1.1499999999999986,41.63,-0.529999999999994,0.5399999999999991,1.1799999999999997,38.32,0.21999999999999886,0.5399999999999991,1.1600000000000037
20260807,5258,虹堡,,,,,,0,False,False,False,Neutral,52.08,-0.030000000000001137,0.21000000000000085,0.3999999999999986,45.15,-0.00999999999999801,-1.1499999999999986,-0.1700000000000017,41.61,-0.020000000000003126,-0.5499999999999972,0.519999999999996,37.43,-0.8900000000000006,-0.6700000000000017,-0.3500000000000014
20260814,5258,虹堡,,,,,,0,False,False,False,Neutral,51.97,-0.10999999999999943,-0.14000000000000057,0.10000000000000142,45.05,-0.10000000000000142,-0.10999999999999943,-1.25,41.53,-0.0799999999999983,-0.10000000000000142,-0.6299999999999955,37.41,-0.020000000000003126,-0.9100000000000037,-0.6900000000000048
20260821,5258,虹堡,,,,,,1,False,True,False,Neutral,51.58,-0.39000000000000057,-0.5,-0.5300000000000011,45.71,0.6600000000000037,0.5600000000000023,0.5500000000000043,41.53,0.0,-0.0799999999999983,-0.10000000000000142,37.43,0.020000000000003126,0.0,-0.8900000000000006
20260828,5258,虹堡,,,,,,2,False,True,False,Neutral,51.19,-0.39000000000000057,-0.7800000000000011,-0.8900000000000006,45.29,-0.4200000000000017,0.240000000000002,0.14000000000000057,41.6,0.07000000000000028,0.07000000000000028,-0.00999999999999801,37.52,0.09000000000000341,0.11000000000000654,0.09000000000000341
