generated_at,model_id,artifact_id,artifact_version,analysis_basis,row_type,feature_order,feature_id,feature_family,feature_rule,success_group_count,failure_group_count,success_observed_count,failure_observed_count,success_hit_count,failure_hit_count,success_hit_rate_pct,failure_hit_rate_pct,success_minus_failure_hit_rate_pct_points,feature_hit_event_count,strict_success_share_when_feature_hit_pct,feature_miss_event_count,strict_success_share_when_feature_miss_pct,success_mean,success_median,failure_mean,failure_median,success_minus_failure_mean,standardized_mean_difference,contrast_scope,sample_policy,approved_for_daily,production_change,promotion_readiness
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,250,ema23_slope_5d_pct,technical,compare ema23_slope_5d_pct between strict-success and first-mature-failure events,329,1168,315,945,,,,,,,,,,2.2986,1.842,0.7512,0.4467,1.5474,0.9995,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,260,distance_to_ema23_pct,technical,compare distance_to_ema23_pct between strict-success and first-mature-failure events,329,1168,329,1168,,,,,,,,,,10.0761,9.521,6.0498,5.1071,4.0263,0.8654,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,270,ma60_minus_ma120_pct,technical,compare ma60_minus_ma120_pct between strict-success and first-mature-failure events,329,1168,329,1168,,,,,,,,,,4.4502,2.31,1.6609,0.0,2.7893,0.3494,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,280,obv_slope_5d,technical,compare obv_slope_5d between strict-success and first-mature-failure events,329,1168,329,1167,,,,,,,,,,22400147.465,4273274.0,11173145.1131,1096561.0,11227002.3519,0.1587,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,300,tdcc_consecutive_up_weeks,tdcc,compare tdcc_consecutive_up_weeks between strict-success and first-mature-failure events,329,1168,90,173,,,,,,,,,,0.7444,0.0,1.3873,1.0,-0.6429,-0.3752,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,400,next_day_close_return_pct,close_confirmation,compare next_day_close_return_pct between strict-success and first-mature-failure events,329,1168,329,1168,,,,,,,,,,2.5845,1.5306,0.3645,-0.1936,2.22,0.541,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,10,breakout_prev40,breakout,trigger close is above previous 40-day highest close,343,1289,343,1289,226,373,65.8892,28.9372,36.952,599,37.7295,1033,11.3262,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,20,breakout_prev60,breakout,trigger close is above previous 60-day highest close,343,1289,343,1289,183,211,53.3528,16.3693,36.9835,394,46.4467,1238,12.9241,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,30,next_close_continuation,close_confirmation,next-day close is above trigger close,343,1289,343,1289,205,551,59.7668,42.7463,17.0205,756,27.1164,876,15.7534,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,40,next_close_holds_breakout,close_confirmation,next-day close holds the trigger's previous 20-day highest close,343,1289,343,1289,290,946,84.5481,73.3902,11.1579,1236,23.4628,396,13.3838,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,100,volume_ge1_5,volume,trigger-day volume ratio >= 1.5,343,1289,343,1289,231,839,67.3469,65.0892,2.2577,1070,21.5888,562,19.9288,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,110,volume_ge2,volume,trigger-day volume ratio >= 2.0,343,1289,343,1289,172,664,50.1458,51.5128,-1.367,836,20.5742,796,21.4824,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,120,ma60_gt_ma120,technical,MA60 > MA120,343,1289,343,1289,238,478,69.3878,37.083,32.3048,716,33.2402,916,11.4629,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,130,obv_above_ma20,technical,OBV above OBV MA20,343,1289,343,1288,327,1157,95.3353,89.8292,5.5061,1484,22.035,147,10.8844,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,140,kdj_bullish_not_extreme,technical,"K > D, J > K, and J < 100",343,1289,343,1208,237,802,69.0962,66.3907,2.7055,1039,22.8104,512,20.7031,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,150,close_above_ma20_ema23,technical,close above MA20 and EMA23,343,1289,343,1289,340,1279,99.1254,99.2242,-0.0988,1619,21.0006,13,23.0769,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,160,macd_hist_gt0,technical,MACD histogram > 0,343,1289,326,976,310,928,95.092,95.082,0.01,1238,25.0404,64,25.0,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,170,rsi14_40_70,technical,40 <= RSI14 <= 70,343,1289,342,1188,231,942,67.5439,79.2929,-11.749,1173,19.6931,357,31.0924,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,180,rsi14_ge60,technical,RSI14 >= 60,343,1289,342,1188,266,797,77.7778,67.0875,10.6903,1063,25.0235,467,16.2741,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,190,kdj_j_ge100,technical_risk,KDJ J >= 100,343,1289,343,1208,97,369,28.2799,30.5464,-2.2665,466,20.8155,1085,22.6728,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,200,return20_0_25,price_momentum,20-day close return between 0% and 25%,343,1289,343,1289,292,1251,85.1312,97.052,-11.9208,1543,18.9242,89,57.3034,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,210,range23_le15,price_shape,previous 23-day range width <= 15%,343,1289,343,1289,157,972,45.7726,75.4073,-29.6347,1129,13.9061,503,36.9781,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,220,position120_low_le40,price_position,close position in previous 120-day range <= 40%,343,1289,333,1105,32,286,9.6096,25.8824,-16.2728,318,10.0629,1120,26.875,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,230,position120_mid_40_75,price_position,40% < close position in previous 120-day range <= 75%,343,1289,333,1105,80,402,24.024,36.3801,-12.3561,482,16.5975,956,26.4644,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,240,position120_high_gt75,price_position,close position in previous 120-day range > 75%,343,1289,333,1105,221,417,66.3664,37.7376,28.6288,638,34.6395,800,14.0,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,250,solid_red_candle,candle,solid red candle,343,1289,343,1289,235,810,68.5131,62.8394,5.6737,1045,22.488,587,18.3986,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,300,tdcc_high_thresholds_up,tdcc,TDCC high thresholds increasing,343,1289,95,190,28,85,29.4737,44.7368,-15.2631,113,24.7788,172,38.9535,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,310,tdcc_consecutive_up_ge1,tdcc,TDCC consecutive up weeks >= 1,343,1289,95,190,37,105,38.9474,55.2632,-16.3158,142,26.0563,143,40.5594,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,320,market_bull,market_regime,market regime is strong_bull or mild_bull,343,1289,343,1289,310,1203,90.379,93.3282,-2.9492,1513,20.4891,119,27.7311,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,330,market_correction_or_high_risk,market_regime_risk,market regime is correction or high_risk,343,1289,343,1289,33,86,9.621,6.6718,2.9492,119,27.7311,1513,20.4891,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,400,revenue_latest_ge50,monthly_revenue,latest monthly revenue YoY >= 50%,343,1289,343,1289,95,304,27.6968,23.5842,4.1126,399,23.8095,1233,20.1135,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,410,revenue_cumulative_ge30,monthly_revenue,cumulative monthly revenue YoY >= 30%,343,1289,343,1289,135,429,39.3586,33.2816,6.077,564,23.9362,1068,19.4757,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,420,revenue_two_month_yoy_ge15,monthly_revenue,latest and previous monthly revenue YoY >= 15%,343,1289,343,1282,169,595,49.2711,46.4119,2.8592,764,22.1204,861,20.2091,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,430,revenue_lag_0_14,revenue_freshness,0-14 trading days after latest available revenue source,343,1289,343,1289,202,882,58.8921,68.4251,-9.533,1084,18.6347,548,25.7299,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,440,revenue_lag_15_30,revenue_freshness,15-30 trading days after latest available revenue source,343,1289,343,1289,70,249,20.4082,19.3173,1.0909,319,21.9436,1313,20.7921,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,450,revenue_lag_31_60,revenue_freshness,31-60 trading days after latest available revenue source,343,1289,343,1289,48,135,13.9942,10.4732,3.521,183,26.2295,1449,20.3589,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,460,revenue_lag_61_90,revenue_freshness,61-90 trading days after latest available revenue source,343,1289,343,1289,16,20,4.6647,1.5516,3.1131,36,44.4444,1596,20.4887,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,470,revenue_lag_91_126,revenue_freshness,91-126 trading days after latest available revenue source,343,1289,343,1289,7,3,2.0408,0.2327,1.8081,10,70.0,1622,20.7152,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,10,revenue_lag_trading_days,revenue_freshness,compare revenue_lag_trading_days between strict-success and first-mature-failure events,343,1289,343,1289,,,,,,,,,,19.2391,12.0,13.1792,9.0,6.0599,0.3608,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,20,revenue_latest_yoy_pct,monthly_revenue,compare revenue_latest_yoy_pct between strict-success and first-mature-failure events,343,1289,343,1286,,,,,,,,,,57.0592,26.35,748.5583,29.17,-691.4991,-0.0481,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,30,revenue_cumulative_yoy_pct,monthly_revenue,compare revenue_cumulative_yoy_pct between strict-success and first-mature-failure events,343,1289,343,1289,,,,,,,,,,57.7686,25.36,693.7303,21.61,-635.9617,-0.0398,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,40,revenue_latest_yoy_delta_1m,monthly_revenue,compare revenue_latest_yoy_delta_1m_pct_points between strict-success and first-mature-failure events,343,1289,343,1282,,,,,,,,,,-121.4097,2.39,448.877,2.105,-570.2867,-0.059,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,100,return_5d_pct,price_momentum,compare return_5d_pct between strict-success and first-mature-failure events,343,1289,343,1289,,,,,,,,,,10.6874,9.4256,7.7043,5.9072,2.9831,0.3217,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,110,return_20d_pct,price_momentum,compare return_20d_pct between strict-success and first-mature-failure events,343,1289,343,1289,,,,,,,,,,14.8619,12.1127,7.4394,5.4608,7.4225,0.6793,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,120,volume_ratio_prev20,volume,compare volume_ratio_prev20 between strict-success and first-mature-failure events,343,1289,343,1289,,,,,,,,,,2.7792,2.001,2.9943,2.0453,-0.2151,-0.0677,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,130,range_width_23d_pct,price_shape,compare range_width_23d_pct between strict-success and first-mature-failure events,343,1289,343,1289,,,,,,,,,,18.8854,15.7895,11.7266,10.0917,7.1588,0.835,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,140,range_width_60d_pct,price_shape,compare range_width_60d_pct between strict-success and first-mature-failure events,343,1289,333,1105,,,,,,,,,,42.7425,35.9249,34.5406,25.0,8.2019,0.2701,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,150,close_position_120d_pct,price_position,compare close_position_120d_pct between strict-success and first-mature-failure events,343,1289,333,1105,,,,,,,,,,82.8812,88.3268,65.41,63.1068,17.4712,0.3726,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,160,signal_body_pct,candle,compare signal_body_pct between strict-success and first-mature-failure events,343,1289,343,1289,,,,,,,,,,4.1317,3.6262,3.2834,2.3148,0.8483,0.2851,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,170,close_location_pct,candle_advisory,compare close_location_pct between strict-success and first-mature-failure events,343,1289,335,1267,,,,,,,,,,78.9474,85.0,75.5051,83.3333,3.4423,0.1364,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,200,rsi14,technical,compare rsi14 between strict-success and first-mature-failure events,343,1289,342,1188,,,,,,,,,,66.4854,66.1652,64.0579,63.1457,2.4275,0.3196,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-13 19:15:08 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,210,macd_hist,technical,compare macd_hist between strict-success and first-mature-failure events,343,1289,326,976,,,,,,,,,,1.9662,0.5608,0.5866,0.2203,1.3796,0.3676,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
