as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,83.67,,82.59,,81.98,,81.19,,0,False,False,False,,
20260508,83.96,0.28999999999999204,82.85,0.2599999999999909,82.34,0.35999999999999943,81.58,0.39000000000000057,1,True,True,True,,
20260515,83.68,-0.2799999999999869,82.55,-0.29999999999999716,82.09,-0.25,81.36,-0.21999999999999886,0,False,False,False,,
20260522,84.45,0.769999999999996,83.36,0.8100000000000023,82.82,0.7299999999999898,82.12,0.7600000000000051,1,True,True,True,,
20260529,84.83,0.37999999999999545,83.65,0.29000000000000625,83.09,0.27000000000001023,82.36,0.23999999999999488,2,True,True,True,,
20260605,85.04,0.21000000000000796,83.96,0.30999999999998806,83.4,0.3100000000000023,82.66,0.29999999999999716,3,True,True,True,,
20260612,85.47,0.4299999999999926,84.37,0.4100000000000108,83.78,0.37999999999999545,83.14,0.480000000000004,4,True,True,True,,
