as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,84.68,,83.54,,79.76,,77.61,,0,False,False,False,,
20260508,84.68,0.0,83.54,0.0,79.76,0.0,77.61,0.0,0,False,False,False,,
20260515,84.68,0.0,83.54,0.0,79.76,0.0,77.61,0.0,0,False,False,False,,
20260522,84.68,0.0,83.54,0.0,79.76,0.0,77.61,0.0,0,False,False,False,,
20260529,84.68,0.0,83.54,0.0,79.76,0.0,77.61,0.0,0,False,False,False,,
20260605,84.68,0.0,83.54,0.0,79.76,0.0,77.61,0.0,0,False,False,False,,
