as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260313,70.17,-0.8499999999999943,66.5,0.519999999999996,65.12,-0.14000000000000057,61.66,0.75,2,False,True,False,,
20260320,70.91,0.7399999999999949,65.81,-0.6899999999999977,65.07,-0.05000000000001137,61.63,-0.02999999999999403,3,False,False,False,,
20260327,71.22,0.3100000000000023,66.57,0.7599999999999909,65.16,0.09000000000000341,61.69,0.05999999999999517,4,True,True,True,,
20260402,71.51,0.29000000000000625,66.86,0.29000000000000625,66.86,1.7000000000000028,60.95,-0.7399999999999949,5,False,True,False,,
20260410,72.0,0.4899999999999949,66.92,0.060000000000002274,66.92,0.060000000000002274,61.69,0.7399999999999949,6,True,True,True,,
20260417,71.72,-0.28000000000000114,67.53,0.6099999999999994,67.53,0.6099999999999994,64.19,2.5,7,False,True,False,,
20260424,70.89,-0.8299999999999983,67.18,-0.3499999999999943,67.18,-0.3499999999999943,63.75,-0.4399999999999977,0,False,False,False,,
20260430,71.02,0.12999999999999545,67.31,0.12999999999999545,67.31,0.12999999999999545,63.88,0.13000000000000256,1,True,True,True,,
20260508,71.58,0.5600000000000023,67.87,0.5600000000000023,67.2,-0.10999999999999943,63.71,-0.1700000000000017,2,False,False,False,,
20260515,71.78,0.20000000000000284,68.53,0.6599999999999966,67.86,0.6599999999999966,64.44,0.7299999999999969,3,True,True,True,,
20260522,71.89,0.10999999999999943,68.64,0.10999999999999943,67.97,0.10999999999999943,64.55,0.10999999999999943,4,True,True,True,,
20260529,72.26,0.37000000000000455,68.46,-0.18000000000000682,67.73,-0.23999999999999488,65.09,0.5400000000000063,5,False,True,False,,
