as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,68.63,,62.18,,59.33,,53.54,,0,False,False,False,,
20260508,68.59,-0.03999999999999204,60.8,-1.3800000000000026,59.33,0.0,53.54,0.0,0,False,False,False,,
20260515,68.51,-0.0799999999999983,60.78,-0.01999999999999602,59.31,-0.01999999999999602,53.54,0.0,0,False,False,False,,
20260522,68.49,-0.020000000000010232,60.81,0.030000000000001137,59.34,0.030000000000001137,53.56,0.020000000000003126,1,False,True,False,,
20260529,68.54,0.05000000000001137,60.85,0.03999999999999915,59.38,0.03999999999999915,53.56,0.0,2,False,True,False,,
20260605,68.45,-0.09000000000000341,60.86,0.00999999999999801,59.39,0.00999999999999801,53.56,0.0,3,False,True,False,,
