as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,51.69,,46.46,,43.63,,40.03,,0,False,False,False,,
20260508,51.65,-0.03999999999999915,47.0,0.5399999999999991,43.59,-0.03999999999999915,39.99,-0.03999999999999915,1,False,False,False,,
20260515,51.6,-0.04999999999999716,46.95,-0.04999999999999716,43.54,-0.05000000000000426,38.98,-1.0100000000000051,0,False,False,False,,
20260522,51.33,-0.2700000000000031,46.25,-0.7000000000000028,43.49,-0.04999999999999716,38.98,0.0,0,False,False,False,,
20260529,50.79,-0.5399999999999991,46.14,-0.10999999999999943,43.36,-0.13000000000000256,38.89,-0.0899999999999963,0,False,False,False,,
20260605,50.86,0.07000000000000028,46.21,0.07000000000000028,43.43,0.07000000000000028,39.97,1.0799999999999983,1,True,True,True,,
20260612,51.51,0.6499999999999986,46.07,-0.14000000000000057,43.29,-0.14000000000000057,39.87,-0.10000000000000142,2,False,False,False,,
