as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,68.21,,63.8,,61.34,,58.25,,0,False,False,False,,
20260508,67.93,-0.2799999999999869,63.79,-0.00999999999999801,61.33,-0.010000000000005116,58.54,0.28999999999999915,1,False,True,False,,
20260515,67.98,0.04999999999999716,63.97,0.17999999999999972,61.51,0.17999999999999972,58.72,0.17999999999999972,2,True,True,True,,
20260522,68.11,0.12999999999999545,63.97,0.0,61.28,-0.22999999999999687,58.21,-0.509999999999998,3,False,False,False,,
20260529,68.37,0.2600000000000051,64.04,0.07000000000000739,61.23,-0.05000000000000426,58.18,-0.030000000000001137,4,False,False,False,,
20260605,68.47,0.09999999999999432,64.24,0.19999999999998863,61.66,0.4299999999999997,57.69,-0.490000000000002,5,False,True,False,,
