as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,77.63,,74.88,,72.38,,71.19,,0,False,False,False,,
20260508,77.5,-0.12999999999999545,75.1,0.21999999999999886,72.32,-0.060000000000002274,71.13,-0.060000000000002274,1,False,False,False,,
20260515,77.47,-0.030000000000001137,75.05,-0.04999999999999716,72.42,0.10000000000000853,71.23,0.10000000000000853,2,False,True,False,,
20260522,77.47,0.0,74.92,-0.12999999999999545,72.44,0.01999999999999602,71.25,0.01999999999999602,3,False,True,False,,
20260529,77.35,-0.12000000000000455,75.04,0.12000000000000455,72.41,-0.030000000000001137,71.22,-0.030000000000001137,4,False,False,False,,
20260605,77.6,0.25,75.41,0.36999999999999034,72.78,0.37000000000000455,71.18,-0.03999999999999204,5,False,True,False,,
