date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,9.92,9.92,9.86,9.88,83433,,,,,,,,,,,
20251104,9.88,9.88,9.7,9.73,205613,,,,,,-1.5182,,,,,
20251105,9.68,9.7,9.39,9.45,264447,,,,,,-2.8777,,,,,
20251106,9.56,9.58,9.4,9.46,176896,,,,,,0.1058,,,,,
20251107,9.45,9.45,9.3,9.35,182511,9.574,9.574,9.574,9.574,9.764,-1.1628,,,0.9996,-2.3397,-5.746
20251110,9.35,9.35,9.15,9.17,212513,9.432,9.5067,9.5067,9.5067,9.7145,-1.9251,-7.1862,,1.133,-3.5414,-7.5605
20251111,9.1,9.5,9.1,9.34,182435,9.354,9.4829,9.4829,9.4829,9.6833,1.8539,-4.0082,,0.9764,-1.5065,-5.8468
20251112,9.35,10.25,9.33,10.25,1247436,9.514,9.5788,9.5788,9.5788,9.7305,9.743,8.4656,,3.9054,7.0077,0.0
20251113,10.4,10.55,10.15,10.2,1354867,9.662,9.6478,9.6478,9.6478,9.7696,-0.4878,7.8224,,3.1185,5.7238,-3.3175
20251114,10.2,10.2,9.98,10.15,199721,9.822,9.698,9.698,9.698,9.8013,-0.4902,8.5561,,0.486,4.6608,-3.7915
20251117,10.15,10.2,9.95,10.0,223509,9.988,9.7255,9.7255,9.7255,9.8179,-1.4778,9.0513,,0.5674,2.823,-5.2133
20251118,9.98,9.98,9.7,9.71,167729,10.062,9.7242,9.7242,9.7242,9.8089,-2.9,3.9615,,0.4472,-0.1457,-7.9621
20251119,9.76,9.99,9.6,9.67,148296,9.946,9.72,9.72,9.72,9.7973,-0.4119,-5.6585,,0.4146,-0.5144,-8.3412
20251120,9.9,9.9,9.72,9.75,110268,9.856,9.7221,9.7221,9.7221,9.7934,0.8273,-4.4118,,0.3243,0.2865,-7.5829
20251121,9.63,9.7,9.43,9.5,145846,9.726,9.7073,9.7073,9.7073,9.7689,-2.5641,-6.4039,,0.446,-2.1358,-9.9526
20251124,9.54,9.74,9.54,9.54,37264,9.634,9.6969,9.6969,9.6969,9.7499,0.4211,-4.6,,0.1206,-1.6178,-9.5735
20251125,9.6,9.6,9.53,9.55,105581,9.602,9.6882,9.6882,9.6882,9.7332,0.1048,-1.6478,,0.3555,-1.4268,-9.4787
20251126,9.6,9.7,9.6,9.68,162900,9.604,9.6878,9.6878,9.6878,9.7288,1.3613,0.1034,,0.5627,-0.0803,-8.2464
