date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,71.0,72.7,71.0,72.2,251687,,,,,,,,,,,,
20251104,72.6,72.6,70.2,70.3,178092,,,,,,-2.6316,,,,,,
20251105,70.5,70.5,68.1,69.3,265069,,,,,,-1.4225,,,,,,
20251106,69.8,70.0,68.8,69.5,180377,,,,,,0.2886,,,,,,
20251107,69.0,69.6,68.1,68.4,260044,69.94,71.3521,69.94,69.94,69.94,-1.5827,,,1.1453,-4.1373,-2.2019,-5.9147
20251110,68.3,68.3,67.1,67.2,178929,68.94,71.0061,69.4833,69.4833,69.4833,-1.7544,-6.9252,,0.8169,-5.3602,-3.2862,-7.5653
20251111,67.7,68.8,67.4,67.6,275993,68.4,70.7222,69.2143,69.2143,69.2143,0.5952,-3.8407,,1.2149,-4.4148,-2.3323,-7.0151
20251112,67.3,68.1,67.3,67.3,204017,68.0,70.437,68.975,68.975,68.975,-0.4438,-2.886,,0.9097,-4.4537,-2.4284,-7.4278
20251113,67.4,67.4,65.4,65.9,268597,67.28,70.0589,68.6333,68.6333,68.6333,-2.0802,-5.1799,,1.1719,-5.9364,-3.9825,-9.3535
20251114,65.3,65.9,64.5,65.0,131082,66.6,69.6374,68.27,68.27,68.27,-1.3657,-4.9708,,0.5975,-6.6593,-4.7898,-10.5915
20251117,64.7,64.7,62.9,62.9,325868,65.74,69.0759,67.7818,67.7818,67.7818,-3.2308,-6.3988,,1.4226,-8.9408,-7.2023,-13.4801
20251118,62.7,63.5,62.1,62.1,183553,64.64,68.4946,67.3083,67.3083,67.3083,-1.2719,-8.1361,,0.8148,-9.3359,-7.738,-14.5805
20251119,61.5,62.3,60.4,61.0,2079462,63.38,67.87,66.8231,66.8231,66.8231,-1.7713,-9.3611,,5.6522,-10.1224,-8.7142,-16.0935
20251120,61.6,62.6,61.6,62.3,142413,62.66,67.4059,66.5,66.5,66.5,2.1311,-5.4628,,0.4048,-7.5748,-6.3158,-14.3054
20251121,61.8,62.1,61.0,61.3,117842,61.92,66.8971,66.1533,66.1533,66.1533,-1.6051,-5.6923,,0.3505,-8.3667,-7.3365,-15.6809
20251124,61.6,62.0,61.1,61.3,92896,61.6,66.4306,65.85,65.85,65.85,0.0,-2.5437,,0.2894,-7.7233,-6.9096,-15.6809
20251125,62.5,62.5,61.8,62.3,79839,61.64,66.0864,65.6412,65.6412,65.6412,1.6313,0.3221,,0.2602,-5.7295,-5.0901,-14.3054
20251126,62.5,63.9,62.5,63.5,148058,62.14,65.8709,65.5222,65.5222,65.5222,1.9262,4.0984,,0.4969,-3.5993,-3.0863,-12.6547
20251127,63.9,63.9,63.1,63.7,77370,62.42,65.69,65.4263,65.4263,65.4263,0.315,2.2472,,0.2702,-3.0293,-2.6386,-12.3796
20251128,65.6,65.6,63.9,64.2,87321,63.0,65.5658,65.365,65.365,65.365,0.7849,4.7308,,0.3159,-2.0831,-1.7823,-11.6919
20251201,64.0,64.5,63.7,64.1,88379,63.56,65.4437,64.96,65.3048,65.3048,-0.1558,4.5677,-11.2188,0.3295,-2.0531,-1.3239,-11.8294
20251202,64.6,66.4,64.6,66.0,229525,64.3,65.49,64.745,65.3364,65.3364,2.9641,5.939,-6.1166,0.8475,0.7787,1.9384,-9.216
20251203,66.0,66.1,65.1,65.2,131926,64.64,65.4658,64.54,65.3304,65.3304,-1.2121,2.6772,-5.9163,0.4994,-0.4061,1.0226,-10.3164
20251204,65.2,67.1,65.2,66.1,185617,65.12,65.5187,64.37,65.3625,65.3625,1.3804,3.7677,-4.8921,0.7019,0.8872,2.6876,-9.0784
20251205,66.0,66.2,64.3,64.6,111801,65.2,65.4421,64.18,65.332,65.332,-2.2693,0.6231,-5.5556,0.435,-1.2868,0.6544,-11.1417
20251208,64.6,65.0,64.1,64.3,67751,65.24,65.347,64.035,65.2923,65.2923,-0.4644,0.312,-4.3155,0.2694,-1.6022,0.4138,-11.5543
20251209,65.0,65.0,63.6,63.8,42533,64.8,65.218,63.845,65.237,65.237,-0.7776,-3.3333,-5.6213,0.1774,-2.1743,-0.0705,-12.2421
20251210,63.4,64.2,63.3,63.3,69451,64.42,65.0582,63.645,65.1679,65.1679,-0.7837,-2.9141,-5.9435,0.298,-2.7025,-0.5421,-12.9298
20251211,63.3,64.9,63.3,63.8,126169,63.96,64.9534,63.54,65.1207,65.1207,0.7899,-3.4796,-3.1866,0.5584,-1.7757,0.4092,-12.2421
20251212,64.2,64.5,62.4,62.4,154649,63.52,64.7406,63.41,65.03,65.03,-2.1944,-3.4056,-4.0,0.6809,-3.6153,-1.5928,-14.1678
20251215,61.2,62.4,61.2,61.7,79313,63.0,64.4872,63.35,64.9226,64.9226,-1.1218,-4.0435,-1.9078,0.3693,-4.3221,-2.6046,-15.1307
20251216,61.7,62.3,61.0,61.6,150574,62.56,64.2466,63.325,64.8188,64.8188,-0.1621,-3.4483,-0.8052,0.7064,-4.1194,-2.724,-15.2682
20251217,61.6,62.7,61.3,61.3,112390,62.16,64.001,63.34,64.7121,64.7121,-0.487,-3.1596,0.4918,0.9791,-4.2203,-3.2207,-15.6809
