# PRICE_WINDOW_9

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20260522,8.92,8.92,8.86,8.88,3554200.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20260525,8.88,8.88,8.83,8.84,4007160.0,,,,,,-0.4505,,,,,,

PRICE_WINDOW_180_ROW_003=20260526,8.81,8.85,8.81,8.84,6785798.0,,,,,,0.0,,,,,,

PRICE_WINDOW_180_ROW_004=20260527,8.82,8.86,8.8,8.8,6802270.0,,,,,,-0.4525,,,,,,

PRICE_WINDOW_180_ROW_005=20260528,8.81,8.81,8.77,8.79,3641833.0,8.83,8.861,8.83,8.83,8.83,-0.1136,,,0.7345,-0.8015,-0.453,-1.4574

PRICE_WINDOW_180_ROW_006=20260529,8.83,8.95,8.83,8.92,5378932.0,8.838,8.8659,8.845,8.845,8.845,1.479,0.4505,,1.0697,0.6098,0.8479,-0.3352

PRICE_WINDOW_180_ROW_007=20260601,8.92,8.92,8.76,8.77,2777013.0,8.824,8.8579,8.8343,8.8343,8.8343,-1.6816,-0.7919,,0.59,-0.9928,-0.7277,-2.0112

PRICE_WINDOW_180_ROW_008=20260602,8.7,8.7,8.64,8.67,4401291.0,8.79,8.8423,8.8138,8.8138,8.8138,-1.1403,-1.9231,,0.9428,-1.9484,-1.631,-3.1285

PRICE_WINDOW_180_ROW_009=20260603,8.67,8.69,8.64,8.64,4218350.0,8.758,8.8254,8.7944,8.7944,8.7944,-0.346,-1.8182,,0.9134,-2.101,-1.7562,-3.4637
