# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,21.15,21.15,20.7,20.7,173247,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,20.7,20.7,20.2,20.25,105257,,,,,,-2.1739,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,20.25,20.3,20.1,20.3,25761,,,,,,0.2469,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,20.35,20.75,20.3,20.65,101038,,,,,,1.7241,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,20.6,20.65,20.6,20.65,10487,20.51,20.6351,20.51,20.51,20.51,0.0,,,0.1261,0.0721,0.6826,-2.3641

PRICE_WINDOW_180_ROW_006=20251110,20.35,20.5,20.2,20.5,32688,20.47,20.6239,20.5083,20.5083,20.5083,-0.7264,-0.9662,,0.4373,-0.6006,-0.0406,-3.0733

PRICE_WINDOW_180_ROW_007=20251111,20.45,20.5,20.3,20.4,79327,20.5,20.6052,20.4929,20.4929,20.4929,-0.4878,0.7407,,1.0521,-0.9959,-0.4531,-3.5461

PRICE_WINDOW_180_ROW_008=20251112,20.4,21.55,20.4,21.55,115403,20.75,20.6839,20.625,20.625,20.625,5.6373,6.1576,,1.4353,4.1871,4.4848,0.0

PRICE_WINDOW_180_ROW_009=20251113,22.4,23.7,22.35,23.2,663861,21.26,20.8936,20.9111,20.9111,20.9111,7.6566,12.3487,,4.5711,11.0387,10.9458,-2.1097

PRICE_WINDOW_180_ROW_010=20251114,23.0,23.15,22.8,23.15,169753,21.76,21.0816,21.135,21.135,21.135,-0.2155,12.1065,,1.1494,9.8112,9.5339,-2.3207

PRICE_WINDOW_180_ROW_011=20251117,23.3,23.3,22.85,23.0,180939,22.26,21.2415,21.3045,21.3045,21.3045,-0.6479,12.1951,,1.2006,8.2786,7.9582,-2.9536

PRICE_WINDOW_180_ROW_012=20251118,22.95,23.15,22.6,22.75,194130,22.73,21.3672,21.425,21.425,21.425,-1.087,11.5196,,1.2579,6.4715,6.1844,-4.0084

PRICE_WINDOW_180_ROW_013=20251119,22.8,22.95,22.65,22.75,101552,22.97,21.4824,21.5269,21.5269,21.5269,0.0,5.5684,,0.6758,5.9004,5.6816,-4.0084

PRICE_WINDOW_180_ROW_014=20251120,22.85,23.05,22.8,22.85,61482,22.9,21.5964,21.6214,21.6214,21.6214,0.4396,-1.5086,,0.4272,5.8046,5.6822,-3.5865

PRICE_WINDOW_180_ROW_015=20251121,22.45,22.95,22.45,22.85,57630,22.84,21.7009,21.7033,21.7033,21.7033,0.0,-1.2959,,0.4171,5.2953,5.2834,-3.5865

PRICE_WINDOW_180_ROW_016=20251124,22.55,22.95,22.55,22.85,54088,22.81,21.7966,21.775,21.775,21.775,0.0,-0.6522,,0.4069,4.8327,4.9369,-3.5865

PRICE_WINDOW_180_ROW_017=20251125,22.85,23.4,22.8,23.35,191088,22.93,21.9261,21.8676,21.8676,21.8676,2.1882,2.6374,,1.4016,6.4942,6.7787,-1.4768

PRICE_WINDOW_180_ROW_018=20251126,23.45,23.6,23.3,23.5,109049,23.08,22.0572,21.9583,21.9583,21.9583,0.6424,3.2967,,0.8088,6.541,7.0209,-0.8439

PRICE_WINDOW_180_ROW_019=20251127,23.5,23.6,23.4,23.5,91500,23.21,22.1775,22.0395,22.0395,22.0395,0.0,2.8446,,0.6904,5.9634,6.6269,-0.8439

PRICE_WINDOW_180_ROW_020=20251128,23.45,23.75,23.45,23.65,89708,23.37,22.3002,22.12,22.12,22.12,0.6383,3.5011,,0.6879,6.0529,6.9168,-0.4211

PRICE_WINDOW_180_ROW_021=20251201,23.75,23.75,23.45,23.5,93046,23.5,22.4002,22.26,22.1857,22.1857,-0.6342,2.8446,13.5266,0.7362,4.9099,5.5705,-1.0526

PRICE_WINDOW_180_ROW_022=20251202,23.55,23.7,23.45,23.55,65694,23.54,22.496,22.425,22.2477,22.2477,0.2128,0.8565,16.2963,0.528,4.6853,5.0167,-0.8421

PRICE_WINDOW_180_ROW_023=20251203,23.55,23.85,23.5,23.75,144557,23.59,22.6005,22.5975,22.313,22.313,0.8493,1.0638,16.9951,1.109,5.0862,5.1001,-0.4193

PRICE_WINDOW_180_ROW_024=20251204,23.85,23.9,23.7,23.7,137232,23.63,22.6921,22.75,22.3708,22.3708,-0.2105,0.8511,14.77,1.0384,4.4416,4.1758,-0.8368

PRICE_WINDOW_180_ROW_025=20251205,23.85,23.85,23.55,23.6,78599,23.62,22.7678,22.8975,22.42,22.42,-0.4219,-0.2114,14.2857,0.5798,3.6553,3.068,-1.2552

PRICE_WINDOW_180_ROW_026=20251208,23.95,24.0,23.6,23.95,185087,23.71,22.8663,23.07,22.4788,22.4788,1.4831,1.9149,16.8293,1.2926,4.7393,3.8145,-0.2083

PRICE_WINDOW_180_ROW_027=20251209,23.8,23.8,23.55,23.6,51368,23.72,22.9274,23.23,22.5204,22.5204,-1.4614,0.2123,15.6863,0.3623,2.9335,1.5928,-1.6667

PRICE_WINDOW_180_ROW_028=20251210,23.55,23.55,23.35,23.5,95602,23.67,22.9751,23.3275,22.5554,22.5554,-0.4237,-1.0526,9.0487,0.679,2.2844,0.7395,-2.0833

PRICE_WINDOW_180_ROW_029=20251211,23.4,23.4,23.0,23.25,119173,23.58,22.9981,23.33,22.5793,22.5793,-1.0638,-1.8987,0.2155,1.0494,1.0955,-0.3429,-3.125

PRICE_WINDOW_180_ROW_030=20251212,23.2,23.4,23.2,23.4,63195,23.54,23.0315,23.3425,22.6067,22.6067,0.6452,-0.8475,1.0799,0.5839,1.5998,0.2463,-2.5

PRICE_WINDOW_180_ROW_031=20251215,23.25,23.65,23.25,23.55,31962,23.46,23.0748,23.37,22.6371,22.6371,0.641,-1.6701,2.3913,0.3171,2.0596,0.7702,-1.875

PRICE_WINDOW_180_ROW_032=20251216,23.3,23.35,23.0,23.35,70021,23.41,23.0977,23.4,22.6594,22.6594,-0.8493,-1.0593,2.6374,0.7403,1.0924,-0.2137,-2.7083

PRICE_WINDOW_180_ROW_033=20251217,23.35,23.4,23.35,23.35,24007,23.38,23.1187,23.43,22.6803,22.6803,0.0,-0.6383,2.6374,0.2647,1.0004,-0.3414,-2.7083

PRICE_WINDOW_180_ROW_034=20251218,23.3,24.0,23.3,23.95,283447,23.52,23.188,23.485,22.7176,22.7176,2.5696,3.0108,4.814,2.7843,3.2862,1.98,-0.2083

PRICE_WINDOW_180_ROW_035=20251219,24.05,24.1,23.9,24.1,239078,23.66,23.264,23.5475,22.7571,22.7571,0.6263,2.9915,5.4705,2.1563,3.5936,2.3463,0.0

PRICE_WINDOW_180_ROW_036=20251222,24.3,24.35,24.0,24.1,101176,23.77,23.3337,23.61,22.7944,22.7944,0.0,2.3355,5.4705,0.8935,3.2843,2.0754,-1.0267

PRICE_WINDOW_180_ROW_037=20251223,24.1,24.15,23.9,24.15,52278,23.93,23.4017,23.65,22.8311,22.8311,0.2075,3.4261,3.4261,0.4918,3.1977,2.1142,-0.8214

PRICE_WINDOW_180_ROW_038=20251224,24.15,24.2,24.05,24.2,52047,24.1,23.4682,23.685,22.8671,22.8671,0.207,3.6403,2.9787,0.5032,3.1182,2.1744,-0.616

PRICE_WINDOW_180_ROW_039=20251226,24.2,24.2,24.1,24.1,41336,24.13,23.5209,23.715,22.8987,22.8987,-0.4132,0.6263,2.5532,0.4095,2.4622,1.6234,-1.0267

PRICE_WINDOW_180_ROW_040=20251229,24.05,24.2,23.75,24.2,156263,24.15,23.5775,23.7425,22.9312,22.9312,0.4149,0.4149,2.3256,1.4988,2.6404,1.9269,-0.616

PRICE_WINDOW_180_ROW_041=20251230,24.2,24.2,24.0,24.1,29498,24.15,23.621,23.7725,22.9598,22.9598,-0.4132,0.0,2.5532,0.2918,2.0279,1.3776,-1.0267

PRICE_WINDOW_180_ROW_042=20251231,23.9,24.2,23.85,24.15,119584,24.15,23.6651,23.8025,22.9881,22.9881,0.2075,0.0,2.5478,1.1523,2.0491,1.4599,-0.8214

PRICE_WINDOW_180_ROW_043=20260102,23.9,24.2,23.85,24.15,91167,24.14,23.7055,23.8225,23.0151,23.0151,0.0,-0.2066,1.6842,0.9017,1.8751,1.3748,-0.8214

PRICE_WINDOW_180_ROW_044=20260105,23.9,24.1,23.75,23.75,167930,24.07,23.7092,23.825,23.0318,23.0318,-1.6563,-1.4523,0.211,1.6361,0.1721,-0.3148,-2.4641

PRICE_WINDOW_180_ROW_045=20260106,23.95,23.95,23.7,23.85,28086,24.0,23.7209,23.8375,23.05,23.05,0.4211,-1.4463,1.0593,0.2805,0.5441,0.0524,-2.0534

PRICE_WINDOW_180_ROW_046=20260107,23.7,23.85,23.7,23.85,60773,23.95,23.7317,23.8325,23.0674,23.0674,0.0,-1.0373,-0.4175,0.6472,0.4985,0.0734,-2.0534

