signal_date,stock_id,horizon,net_return_pct,reason,disposition,primary_row_retained,exclusion_allowed_only_as_sensitivity,entry_date,exit_date,represented_in_current_proxy_trade
20260615,8021,5,14.250108407978897077386275733176853625668609770810,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260616,20260624,True
20260615,8081,5,13.690007053282487721628115284202811146512154649373,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260616,20260624,True
20260616,1444,10,40.653371142656614367542846792999615114673187076909,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260617,20260702,True
20260616,2923,20,41.512977640161741462805772857176698336511737872965,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260617,20260717,True
20260616,6672,5,29.970041757040532654061655777197555502836992551254,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260617,20260625,True
20260616,6672,10,33.561614586250633729130717076740147710169275592394,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260617,20260702,True
20260616,6770,5,17.758502006512072909254357929653265753673599739746,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260617,20260625,True
20260616,7631,5,25.469221039890812119083330661306753546518107699358,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260617,20260625,True
20260618,1444,5,14.418076034505902883263506687108329035403169399679,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260622,20260629,False
20260618,1444,10,28.491779060484241315237281070502539900099617778594,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260622,20260706,False
20260618,2413,5,-18.972620484341282204327364973444310389163972807281,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260622,20260629,True
20260618,2923,20,45.340897478332006030861607945255483051314074750306,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260622,20260721,False
20260618,7631,5,32.539202226614645050449500805856206956808411056862,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260622,20260629,False
20260622,2236,10,33.617323288893491136317007261130863100246509909638,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260623,20260707,True
20260622,6658,5,24.821637963555891798468707019183879979826401337039,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260623,20260630,True
20260622,8046,5,34.368435768241045720637302632958822888173563461278,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260623,20260630,True
20260622,8046,20,47.975365972619885793613232013511615079381012925712,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260623,20260722,True
20260623,6213,10,26.349410895231644353466145761639246530073218546998,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260624,20260708,True
20260626,1314,5,29.101611142884972240190410065959205692321908895876,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,1326,5,23.291961027728000967605119923360548117328528771634,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,1467,5,31.674796214600825387789953038280916465063327166643,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,1709,5,16.850587927117853016102039679460811693351887556189,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,1710,5,30.770372363196228763766753580032907874126363926808,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,2103,5,18.570677809762114627681195322306738538608124448302,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,2231,5,38.926577400858692874712903315002466568627646234913,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,2427,5,17.071775154417411979429384808951272981487784163902,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,2497,5,17.930763707880071510297015464607162451968478825048,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,2634,5,19.417108268219984921888302385465185959511485756347,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,2645,5,35.710881947408689904082245857285391466424873130662,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,3055,5,65.878755258459492426090024512272808450754877097339,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,3055,10,81.381442665792155269649839887251575595685239442885,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260714,True
20260626,3532,5,18.129568795346601562187167948225303663891652547408,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,3532,10,48.389359816814696543634127225603213962031386204872,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260714,True
20260626,3605,5,17.744903761673572406403967167362414385744435416886,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,4590,5,28.968896922439650510765183211763659591583497439633,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,6133,5,25.447033732898788986966781884885655977367529784646,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,6164,5,22.156006903835246719211437288533375056228119927246,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,6719,5,18.341125246814220179845918892967688129239407217906,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,6753,5,23.920257218450150664602214001462928884210700479660,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,6928,5,18.027126794492673115635394388171680530069825324088,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260626,8222,5,24.697656643428753179531920973143414808231827050312,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260629,20260706,True
20260629,2481,5,24.598343441259727412424934734713068029951935502805,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260630,20260707,True
20260629,3189,5,-19.903388962913922455271684793529208715828651984847,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260630,20260707,True
20260629,3518,5,18.323214157587675324899780051189293019684711523841,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260630,20260707,True
20260629,8039,10,28.628012088268722564850582425538113682507920718471,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260630,20260715,True
20260702,6415,10,-29.542603411192416046545423810727729387824798376390,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260703,20260720,True
20260702,6505,10,33.146397131578351966242227800853908908997764891070,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260703,20260720,True
20260702,6861,10,-34.211364700943973557422469645628567242190905393918,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260703,20260720,True
20260703,6405,10,-33.484789517594770109935998544731100838647584534695,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260706,20260721,True
20260703,6416,5,17.028479782389797966998047245140919787079130496688,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260706,20260714,True
20260703,6957,5,17.025414685095793362666914010096129422243555757145,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260706,20260714,True
20260706,3093,5,-26.190352372527751153981308200387214508829405027216,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,3093,10,-31.087338609350429202419086790938447392378223347526,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260722,True
20260706,3685,5,30.120917254988907801682384786707029150890910179007,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,4513,5,33.584602815955668261614216339576075446436086138967,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,4513,10,36.274225691444708562183630091379620589652920088074,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260722,True
20260706,4760,5,-19.580361164469195140872615855380799950173208664474,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,4924,5,-22.508070323477987263970480443651471865960619138369,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,5386,10,-40.536870332867583061451832313399726562831440863315,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260722,True
20260706,5475,5,-20.267893930323388210458954062411686088015039349681,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,5475,10,-31.466223434491451664046179615443752648687084384838,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260722,True
20260706,6127,5,-19.525128698275971675839673859850480067497264272851,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,6127,10,-31.473362865344168020911512675418531061842648616620,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260722,True
20260706,6683,10,-31.613003798613880518353085622692534538069904410158,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260722,True
20260706,8383,5,37.072377026803507530010724497043031592836582265108,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260706,8383,10,27.761224467076320492894183077978861295327638480953,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260722,True
20260706,8421,5,23.096060655041194073964606347212472752798610854546,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260707,20260715,True
20260707,2923,5,31.738392545866894919494964430930679027141568020815,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260716,True
20260707,3577,10,31.740679710445201259794613642973091754428971301567,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260723,True
20260707,3675,5,-24.846231273604524786107160256255859537312499100016,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260716,True
20260707,3675,10,-37.529911484526158615581188414900375356725058400171,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260723,True
20260707,5488,5,17.482561177195086377337698116876802904093605159952,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260716,True
20260707,6505,5,35.219351832271267051152052333715992814384080424521,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260716,True
20260707,6533,5,17.514397219635436993883026468410478014973427192833,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260716,True
20260707,6934,5,16.980977466684896915595462742197858630740900144555,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260708,20260716,True
20260708,1526,5,18.442677492700759718270146532709750366803598819948,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,2327,5,-24.204565698968961205520010861743155519606044820729,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,2327,10,-30.385309268580934326099924139111739404273363054231,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260724,True
20260708,2375,5,-25.019063043618510094049625789415672801313911586735,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,2375,10,-33.855200395380638534144787733423926848297120659005,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260724,True
20260708,2426,5,-26.314693240454031327037293535034254509002992414132,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,2478,5,-22.316203761058304871832133945161342658370931543200,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,3236,5,-23.854736645634616026807154450263020550361090091974,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,3236,10,-33.855200395380638534144787733423926848297120659005,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260724,True
20260708,3257,5,-20.124248691743137158420379829871304519930228295807,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,3550,5,-24.325864859121916967030053762815509529831451601404,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,4534,5,25.755538458022524610615304780374874639483741725813,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,4956,5,-21.760905254908348372502378575639073047287618119927,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,4989,5,-30.151091617521954292056895846495666751801759415909,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,4989,10,-35.310385986682264486393602403288600457634584004507,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260724,True
20260708,6271,5,-21.782169011236522072415875203213925146821255303561,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,6799,5,-20.432645939028612012293193439328489564829609534198,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,8016,5,-20.515072744028834541031131477980012935348640791914,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,8039,5,33.561614586250633729130717076740147710169275592394,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,8042,5,-23.062111837141850510524700701901783175339614898274,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260708,8042,10,-32.270893818024486163705141930631685575202440914310,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260724,True
20260708,8438,5,-19.399025639025149157173286939313747338726837281020,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260709,20260717,True
20260709,3511,5,-21.412119281640362614825490376345259621739153258224,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260713,20260720,True
20260709,5299,5,-24.016161454193508516098824908770735966981317357032,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260713,20260720,True
20260709,8105,5,-21.361182692285870257261025416404001919642132339039,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260713,20260720,True
20260713,3090,5,-28.928087771771237118831083146219790786996804136666,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260714,20260721,True
20260713,3090,10,-43.101973401332528861514342917628949319504563995450,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260714,20260728,True
20260713,3624,5,-29.814448045993385713078924571613637554593870831559,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260714,20260721,True
20260713,3624,10,-46.569414794089574162211898573769677874344288905873,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260714,20260728,True
20260713,6243,5,33.159925519825819793103256273501831476454480778582,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260714,20260721,True
20260713,6727,5,-23.457728995814602016020215503585112565169811899487,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260714,20260721,True
20260717,6504,5,12.446159327852914491953860853179324357894894879692,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260720,20260727,False
20260811,2351,10,28.192133747005665141790190144957168320556907749362,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,2615,5,20.486108743876202898179819379538514093324230042462,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,2615,10,30.102370944091674490992293226731728833167008966039,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,2723,10,27.656267835968284568160180195638363401474880660519,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,3008,5,25.434044808304369977960055152447792480165483032753,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,3008,10,42.158584116078285975021395839440831477520880770453,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,True
20260811,3388,5,26.981683191584082814080067993241720680120959722527,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,3388,10,31.336896334275069577263950282398992986405922971317,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,True
20260811,3508,5,25.399515917090872779017173255383805350103375417303,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,3532,5,22.390766742457451708879151417133408712363718780613,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,3532,10,31.145225513657073079359988334768477217736158693392,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,True
20260811,3625,5,-27.117730823543335174901592173888772227393336627547,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,3631,5,19.845079810712239844796230131607453184820370694702,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,5321,5,26.698222264243920793409714143711363141301378593812,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,5321,10,44.721490501833548962613067845844951419148476112087,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,5515,5,22.288323667646791988419602059855420466034876582321,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,5608,5,18.518838881997149384211557815537332439058060252636,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,6103,10,30.832171421340330221445818161176741301758068120239,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,6187,5,22.149476628341886857935450954549682258923005952828,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,6214,5,23.848042616341496730648483107522682422156964640220,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,6214,10,25.582609039539556908948882030597229795016305881679,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,6538,5,27.946758831157653744558314636861798066172741351521,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,6538,10,41.643409254336410411730353540546742506676872932232,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,6588,10,29.389172347304958220508345179777227378188718984236,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,True
20260811,6830,10,27.133366353336604620121224064137689931044023873435,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,7792,5,23.114675393114101825156314444562561963008262515336,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260819,True
20260811,7792,10,30.155895996186485465069933814875498782383085154861,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260811,8103,10,39.543396935395864802501237774282236110005145078121,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260812,20260826,False
20260814,1815,10,34.956728225554019765011037930997955704684100590901,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260817,20260831,True
20260814,5314,5,59.416399047088236341864528440231097652137838411724,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260817,20260824,True
20260814,5314,10,100.66399880053064714360570013455662641527839800077,previously_observed_candidate_retained_not_reclassified_by_larger_sample,unresolved_anomaly_candidate,True,True,20260817,20260831,True
