as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,54.11,,48.72,,46.78,,46.78,,0,False,False,False,,
20260508,53.99,-0.11999999999999744,48.72,0.0,46.78,0.0,46.78,0.0,0,False,False,False,,
20260515,55.46,1.4699999999999989,48.73,0.00999999999999801,46.78,0.0,46.78,0.0,1,False,False,False,,
20260522,54.87,-0.5900000000000034,50.85,2.1200000000000045,46.84,0.060000000000002274,46.84,0.060000000000002274,2,False,True,False,,
20260529,55.58,0.7100000000000009,51.56,0.7100000000000009,49.61,2.769999999999996,47.06,0.21999999999999886,3,True,True,True,,
